Timestamp,Component,Status,dB,TopFreq1,TopFreq2,TopFreq3
2025-08-03T22:01:17,gripper,NORMAL,44.1,48.0,100.0,143.0
2025-08-03T22:01:18,gripper,NORMAL,44.7,73.0,143.0,47.5
2025-08-03T22:01:19,gripper,NORMAL,45.3,48.0,47.5,143.0
2025-08-03T22:01:20,elevator,NORMAL,44.8,47.5,48.0,143.0
2025-08-03T22:01:21,gripper,NORMAL,44.3,47.5,143.0,100.0
2025-08-03T22:01:22,gripper,NORMAL,44.8,47.5,143.0,48.0
2025-08-03T22:01:23,elevator,NORMAL,44.9,143.0,47.5,100.0
2025-08-03T22:01:24,elevator,NORMAL,44.9,143.0,48.0,47.5
2025-08-03T22:01:25,gripper,NORMAL,45.1,47.5,143.0,73.0
2025-08-03T22:01:26,gripper,NORMAL,45.1,48.0,47.5,143.0
2025-08-03T22:01:27,gripper,NORMAL,44.5,47.5,143.0,48.0
2025-08-03T22:01:28,gripper,NORMAL,44.1,143.0,47.5,100.0
2025-08-03T22:01:29,elevator,NORMAL,44.6,48.0,143.0,100.0
2025-08-03T22:01:30,elevator,NORMAL,44.3,48.0,143.0,100.0
2025-08-03T22:01:31,gripper,ANOMALY,45.3,143.5,47.5,300.0
2025-08-03T22:01:32,gripper,ANOMALY,45.4,143.0,100.0,47.5
2025-08-03T22:01:33,elevator,NORMAL,44.1,100.0,143.0,47.5
2025-08-03T22:01:34,gripper,NORMAL,43.9,100.0,47.5,200.0
2025-08-03T22:01:35,gripper,NORMAL,43.4,47.5,100.0,48.0
2025-08-03T22:01:36,gripper,NORMAL,65.4,48.0,463.0,462.0
2025-08-03T22:01:38,elevator,NORMAL,68.7,611.5,613.5,612.5
2025-08-03T22:01:39,elevator,NORMAL,67.3,48.0,620.5,618.5
2025-08-03T22:01:40,elevator,NORMAL,65.0,200.5,209.5,48.0
2025-08-03T22:01:41,environment,NORMAL,66.0,1128.5,1130.5,1106.0
2025-08-03T22:01:42,environment,NORMAL,67.2,302.0,301.0,299.0
2025-08-03T22:01:43,environment,NORMAL,68.8,878.5,877.5,879.5
2025-08-03T22:01:44,elevator,NORMAL,66.7,2.0,2.5,1.0
2025-08-03T22:01:45,elevator,NORMAL,43.5,48.0,100.0,47.5
2025-08-03T22:01:46,gripper,ANOMALY,45.4,47.5,100.5,48.5
2025-08-03T22:01:47,gripper,ANOMALY,46.8,48.0,100.0,47.0
2025-08-03T22:01:48,gripper,ANOMALY,45.5,48.0,47.5,100.5
2025-08-03T22:01:49,gripper,NORMAL,66.1,48.0,133.0,135.5
2025-08-03T22:01:50,environment,NORMAL,68.9,249.5,251.5,248.5
2025-08-03T22:01:51,elevator,NORMAL,65.7,48.0,10.0,4.0
2025-08-03T22:01:52,gripper,ANOMALY,45.5,48.0,56.5,47.0
2025-08-03T22:01:53,gripper,ANOMALY,45.1,47.5,100.0,200.0
2025-08-03T22:01:54,elevator,NORMAL,43.1,47.5,48.0,100.0
2025-08-03T22:01:55,gripper,ANOMALY,45.4,47.5,100.5,48.0
2025-08-03T22:01:56,gripper,ANOMALY,45.6,100.0,48.0,47.5
2025-08-03T22:01:58,gripper,NORMAL,44.1,100.0,48.0,47.5
2025-08-03T22:01:59,environment,NORMAL,44.3,47.5,100.0,48.0
2025-08-03T22:02:00,elevator,NORMAL,44.5,48.0,100.0,47.5
2025-08-03T22:02:01,elevator,NORMAL,44.3,47.5,100.0,19.5
2025-08-03T22:02:02,shuttle,NORMAL,44.2,48.0,100.0,47.5
2025-08-03T22:02:03,elevator,NORMAL,43.8,48.0,47.5,100.0
2025-08-03T22:02:04,elevator,NORMAL,43.6,100.0,47.5,48.0
2025-08-03T22:02:05,elevator,NORMAL,43.9,48.0,100.0,47.5
2025-08-03T22:02:06,elevator,NORMAL,44.5,47.5,100.0,48.5
2025-08-03T22:02:07,elevator,NORMAL,44.3,48.0,47.5,100.0
2025-08-03T22:02:08,gripper,NORMAL,43.0,47.5,100.0,48.0
2025-08-03T22:02:09,elevator,ANOMALY,44.3,48.0,100.0,47.5
2025-08-03T22:02:10,gripper,ANOMALY,45.3,48.0,100.0,47.5
2025-08-03T22:02:11,environment,ANOMALY,45.4,47.5,100.0,48.5
