Timestamp,Component,Status,dB,TopFreq1,TopFreq2,TopFreq3
2025-08-03T22:02:58,elevator,NORMAL,43.2,47.5,100.0,200.0
2025-08-03T22:02:59,elevator,NORMAL,43.4,100.0,200.0,47.5
2025-08-03T22:03:00,environment,NORMAL,43.8,100.0,200.0,47.5
2025-08-03T22:03:01,elevator,ANOMALY,44.6,100.0,47.5,200.0
2025-08-03T22:03:02,elevator,ANOMALY,44.7,47.5,100.0,200.0
2025-08-03T22:03:03,environment,NORMAL,44.3,100.0,47.5,48.0
2025-08-03T22:03:04,elevator,NORMAL,66.0,200.0,100.5,331.0
2025-08-03T22:03:05,gripper,NORMAL,66.0,200.0,334.0,690.0
2025-08-03T22:03:06,gripper,NORMAL,43.4,47.5,100.0,200.0
2025-08-03T22:03:07,gripper,NORMAL,65.7,81.0,99.5,100.5
2025-08-03T22:03:08,gripper,NORMAL,65.7,100.0,47.5,87.0
2025-08-03T22:03:09,gripper,ANOMALY,43.9,47.5,100.0,200.0
2025-08-03T22:03:10,gripper,ANOMALY,44.2,47.5,100.0,200.0
2025-08-03T22:03:11,elevator,ANOMALY,44.7,47.5,100.0,200.0
2025-08-03T22:03:12,elevator,ANOMALY,44.7,100.0,47.5,200.0
2025-08-03T22:03:13,elevator,ANOMALY,44.3,47.5,100.0,200.0
2025-08-03T22:03:14,gripper,ANOMALY,44.9,47.5,100.0,200.0
2025-08-03T22:03:15,gripper,ANOMALY,46.0,47.5,100.0,48.0
2025-08-03T22:03:16,environment,ANOMALY,45.0,100.0,47.5,200.0
2025-08-03T22:03:17,environment,ANOMALY,44.3,100.0,47.5,200.0
2025-08-03T22:03:18,environment,ANOMALY,44.8,100.0,200.0,47.5
2025-08-03T22:03:19,gripper,ANOMALY,44.1,100.0,47.5,200.0
2025-08-03T22:03:20,elevator,NORMAL,43.6,48.0,100.0,200.0
2025-08-03T22:03:21,elevator,NORMAL,50.7,47.5,200.0,100.0
2025-08-03T22:03:22,elevator,ANOMALY,51.0,100.0,200.0,47.5
2025-08-03T22:03:23,elevator,NORMAL,45.3,100.0,47.5,48.0
2025-08-03T22:03:24,shuttle,NORMAL,44.4,47.5,100.0,200.0
2025-08-03T22:03:25,elevator,NORMAL,44.3,47.5,48.0,100.0
2025-08-03T22:03:26,gripper,NORMAL,44.0,48.0,100.0,47.5
2025-08-03T22:03:27,gripper,NORMAL,43.8,100.0,47.5,200.0
2025-08-03T22:03:29,gripper,ANOMALY,44.6,48.0,100.0,200.0
2025-08-03T22:03:30,elevator,ANOMALY,44.4,48.0,100.0,200.0
2025-08-03T22:03:31,gripper,NORMAL,44.0,100.0,47.5,200.0
2025-08-03T22:03:32,shuttle,ANOMALY,44.8,48.0,100.0,200.0
2025-08-03T22:03:33,shuttle,ANOMALY,44.6,48.0,47.5,100.0
2025-08-03T22:03:34,gripper,ANOMALY,45.6,47.5,100.0,200.0
2025-08-03T22:03:35,elevator,ANOMALY,45.5,100.0,200.0,47.5
2025-08-03T22:03:36,gripper,ANOMALY,43.9,100.0,47.5,200.0
2025-08-03T22:03:37,gripper,ANOMALY,53.4,164.5,171.0,171.5
2025-08-03T22:03:38,environment,ANOMALY,53.5,164.5,171.0,165.0
2025-08-03T22:03:39,elevator,ANOMALY,44.3,100.0,200.0,47.5
2025-08-03T22:03:40,elevator,ANOMALY,43.8,100.0,200.0,47.5
2025-08-03T22:03:41,elevator,NORMAL,43.9,47.5,100.0,200.0
2025-08-03T22:03:42,environment,ANOMALY,44.3,48.0,100.0,200.0
2025-08-03T22:03:43,elevator,ANOMALY,44.0,47.5,100.0,200.0
2025-08-03T22:03:44,elevator,ANOMALY,44.2,48.0,100.0,47.5
2025-08-03T22:03:45,gripper,ANOMALY,46.0,48.0,200.0,100.5
2025-08-03T22:03:46,shuttle,ANOMALY,45.6,200.0,100.0,47.5
2025-08-03T22:03:47,environment,ANOMALY,44.0,200.0,48.0,100.0
2025-08-03T22:03:48,gripper,ANOMALY,44.4,48.0,100.0,200.0
2025-08-03T22:03:49,elevator,ANOMALY,44.5,100.0,200.0,47.5
2025-08-03T22:03:50,gripper,ANOMALY,45.4,48.0,100.0,200.0
2025-08-03T22:03:51,environment,ANOMALY,44.9,48.0,100.0,200.0
2025-08-03T22:03:52,shuttle,ANOMALY,44.0,100.0,47.5,200.0
2025-08-03T22:03:53,shuttle,ANOMALY,44.6,100.0,47.5,200.0
2025-08-03T22:03:54,elevator,ANOMALY,45.0,200.0,47.5,100.0
2025-08-03T22:03:55,elevator,ANOMALY,44.7,47.5,200.0,100.0
2025-08-03T22:03:56,elevator,NORMAL,44.0,200.0,100.0,47.5
2025-08-03T22:03:57,elevator,ANOMALY,44.8,100.0,48.0,200.0
2025-08-03T22:03:58,elevator,ANOMALY,45.8,200.0,100.0,48.0
2025-08-03T22:03:59,gripper,ANOMALY,45.6,200.0,100.0,47.5
2025-08-03T22:04:00,elevator,ANOMALY,44.8,200.0,47.5,100.0
2025-08-03T22:04:01,elevator,ANOMALY,45.1,48.0,47.5,200.0
2025-08-03T22:04:02,gripper,NORMAL,45.5,47.5,200.0,48.0
2025-08-03T22:04:03,elevator,NORMAL,44.8,47.5,200.0,100.0
2025-08-03T22:04:04,gripper,NORMAL,45.1,48.0,200.0,100.0
2025-08-03T22:04:05,gripper,ANOMALY,44.8,200.0,100.0,47.5
2025-08-03T22:04:06,elevator,ANOMALY,44.4,200.0,100.0,47.5
2025-08-03T22:04:07,gripper,ANOMALY,44.9,200.0,100.0,48.0
2025-08-03T22:04:08,elevator,ANOMALY,45.1,47.5,200.0,100.0
2025-08-03T22:04:09,gripper,ANOMALY,47.5,48.0,199.5,100.5
2025-08-03T22:04:10,gripper,ANOMALY,47.6,54.0,51.0,47.5
2025-08-03T22:04:11,elevator,ANOMALY,45.5,200.0,54.0,48.0
2025-08-03T22:04:13,gripper,ANOMALY,45.2,200.0,48.0,100.0
2025-08-03T22:04:14,gripper,ANOMALY,44.5,200.0,100.0,47.5
2025-08-03T22:04:15,elevator,ANOMALY,43.6,200.0,100.0,47.5
2025-08-03T22:04:16,environment,NORMAL,44.0,200.0,100.0,47.5
2025-08-03T22:04:17,gripper,NORMAL,44.6,200.0,100.0,47.5
2025-08-03T22:04:18,shuttle,ANOMALY,44.5,200.0,47.5,48.0
2025-08-03T22:04:19,gripper,ANOMALY,45.6,200.0,100.0,56.0
2025-08-03T22:04:20,gripper,NORMAL,46.2,200.0,100.0,48.0
2025-08-03T22:04:21,environment,NORMAL,45.2,200.0,100.0,48.0
2025-08-03T22:04:22,elevator,ANOMALY,44.1,200.0,100.0,47.5
2025-08-03T22:04:23,gripper,NORMAL,43.7,200.0,100.0,47.5
2025-08-03T22:04:24,elevator,NORMAL,44.2,200.0,100.0,47.5
2025-08-03T22:04:25,gripper,ANOMALY,44.9,48.0,200.0,100.0
2025-08-03T22:04:26,gripper,ANOMALY,44.8,200.0,100.0,47.5
2025-08-03T22:04:27,elevator,ANOMALY,44.1,200.0,100.0,47.5
2025-08-03T22:04:28,environment,ANOMALY,44.1,200.0,100.0,48.0
2025-08-03T22:04:29,gripper,ANOMALY,44.3,200.0,100.0,48.0
2025-08-03T22:04:30,gripper,ANOMALY,49.6,200.0,48.0,154.5
2025-08-03T22:04:31,elevator,ANOMALY,49.8,47.5,200.0,100.0
2025-08-03T22:04:32,gripper,ANOMALY,44.7,48.0,100.0,200.0
2025-08-03T22:04:33,gripper,NORMAL,44.1,200.0,48.0,100.0
2025-08-03T22:04:34,gripper,NORMAL,43.9,200.0,47.5,100.0
2025-08-03T22:04:35,gripper,ANOMALY,44.7,47.5,48.0,100.0
2025-08-03T22:04:36,elevator,ANOMALY,45.2,100.0,200.0,47.5
2025-08-03T22:04:37,gripper,ANOMALY,44.9,100.0,200.0,47.5
2025-08-03T22:04:38,gripper,ANOMALY,44.5,48.0,100.0,200.0
2025-08-03T22:04:39,gripper,ANOMALY,44.1,48.0,200.0,100.0
2025-08-03T22:04:40,elevator,ANOMALY,44.4,100.0,47.5,200.0
2025-08-03T22:04:41,environment,ANOMALY,45.1,200.0,100.0,48.0
2025-08-03T22:04:42,environment,ANOMALY,44.9,100.0,200.0,47.5
2025-08-03T22:04:43,gripper,ANOMALY,44.9,100.0,47.5,200.0
2025-08-03T22:04:44,gripper,ANOMALY,65.8,71.0,75.0,69.5
2025-08-03T22:04:45,elevator,NORMAL,65.8,47.5,71.0,69.5
2025-08-03T22:04:46,elevator,NORMAL,43.7,100.0,200.0,47.5
2025-08-03T22:04:47,elevator,NORMAL,44.5,100.0,48.0,47.5
2025-08-03T22:04:48,elevator,NORMAL,44.6,48.0,100.0,200.0
2025-08-03T22:04:49,shuttle,ANOMALY,43.8,47.5,100.0,200.0
2025-08-03T22:04:50,gripper,ANOMALY,46.8,48.0,200.0,47.5
2025-08-03T22:04:51,gripper,ANOMALY,47.0,48.0,100.0,47.5
2025-08-03T22:04:52,gripper,ANOMALY,44.2,47.5,100.0,200.0
2025-08-03T22:04:53,gripper,NORMAL,44.0,48.0,100.0,200.0
2025-08-03T22:04:54,gripper,NORMAL,44.0,48.0,100.0,200.0
2025-08-03T22:04:55,elevator,NORMAL,43.4,100.0,200.0,48.0
2025-08-03T22:04:57,gripper,NORMAL,43.9,100.0,200.0,47.5
2025-08-03T22:04:58,gripper,NORMAL,44.2,100.0,200.0,47.5
2025-08-03T22:04:59,elevator,NORMAL,45.2,48.0,100.0,47.5
2025-08-03T22:05:00,elevator,NORMAL,45.1,100.0,48.0,200.0
2025-08-03T22:05:01,gripper,NORMAL,43.8,100.0,47.5,200.0
2025-08-03T22:05:02,gripper,NORMAL,43.9,100.0,48.0,200.0
2025-08-03T22:05:03,gripper,NORMAL,44.1,48.0,100.0,200.0
2025-08-03T22:05:04,elevator,NORMAL,44.4,48.0,100.0,200.0
2025-08-03T22:05:05,gripper,NORMAL,65.8,56.5,47.5,240.5
2025-08-03T22:05:06,gripper,NORMAL,65.8,47.5,9.0,58.0
2025-08-03T22:05:07,gripper,NORMAL,45.2,48.0,100.0,200.0
2025-08-03T22:05:08,gripper,ANOMALY,56.0,543.0,543.5,542.5
2025-08-03T22:05:09,gripper,ANOMALY,56.0,543.0,542.5,543.5
2025-08-03T22:05:10,environment,ANOMALY,45.9,48.0,200.0,100.0
2025-08-03T22:05:11,elevator,ANOMALY,46.1,48.0,47.5,100.0
