Timestamp,Component,Component_proba,Status,Status_proba,dB,TopFreq1,TopFreq2,TopFreq3,TopFreq4,TopFreq5,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13
2025-07-30T15:08:49,environment,0.99,Anomaly,,101.5,352.6,476.2,300.7,408.6,716.1,-128.01,111.01,-1.67,24.40,5.58,-0.07,-5.32,9.57,-2.32,-13.24,4.67,-2.44,-7.49
2025-07-30T15:08:50,environment,0.96,Anomaly,,101.6,352.3,297.8,708.7,431.2,597.4,-128.45,111.73,-1.06,24.11,5.51,0.14,-4.59,10.59,-2.10,-13.01,5.45,-1.82,-6.93
2025-07-30T15:08:51,environment,0.97,Anomaly,,101.5,357.0,298.4,570.6,417.5,634.5,-128.64,111.28,-2.01,23.94,5.85,0.83,-4.08,10.61,-2.66,-13.06,5.68,-1.69,-6.08
2025-07-30T15:08:52,environment,0.98,Anomaly,,101.5,354.9,512.1,293.3,709.7,409.9,-128.43,110.64,-1.93,24.66,5.85,0.75,-4.46,10.17,-2.92,-14.07,4.84,-1.82,-5.86
2025-07-30T15:08:53,environment,0.92,Anomaly,,101.2,353.1,410.5,718.0,1122.8,472.0,-129.26,110.54,-1.59,24.56,5.57,-0.22,-5.10,11.12,-1.33,-14.01,4.31,-2.11,-6.70
2025-07-30T15:08:54,environment,0.93,Anomaly,,101.2,356.0,420.1,474.0,709.0,1133.0,-129.06,110.34,-1.99,24.01,5.53,-0.76,-5.04,11.12,-0.71,-13.23,4.64,-2.38,-7.85
2025-07-30T15:08:55,environment,0.99,Anomaly,,101.3,352.9,715.9,578.3,302.0,77.6,-128.64,110.47,-1.84,24.80,5.49,-0.66,-5.17,10.07,-1.39,-12.89,4.87,-2.10,-7.86
2025-07-30T15:08:56,environment,0.99,Anomaly,,101.2,357.6,630.0,706.9,300.9,478.4,-129.05,110.33,-2.58,24.22,5.06,-0.22,-5.51,9.48,-1.33,-12.25,5.04,-2.01,-7.60
2025-07-30T15:08:57,environment,0.95,Anomaly,,101.1,357.5,307.2,708.6,587.3,420.4,-128.96,110.40,-3.32,23.08,4.54,-0.12,-4.92,10.00,-1.77,-12.61,5.36,-2.29,-7.90
2025-07-30T15:08:58,environment,0.96,Anomaly,,101.4,352.2,713.4,430.3,497.8,575.7,-129.31,110.61,-2.71,23.85,5.14,-0.54,-4.66,9.99,-2.26,-13.86,4.54,-2.55,-7.56
2025-07-30T15:08:59,environment,0.99,Anomaly,,101.5,352.8,402.9,709.1,641.6,1113.7,-129.86,110.46,-1.68,24.86,5.77,-0.69,-5.31,9.41,-2.50,-14.19,4.44,-2.52,-7.06
2025-07-30T15:09:00,environment,0.99,Anomaly,,101.1,353.6,405.6,241.3,477.6,759.3,-129.65,109.68,-2.37,24.39,5.29,-0.61,-5.09,9.55,-2.55,-13.55,4.82,-2.26,-6.96
2025-07-30T15:09:01,environment,0.97,Anomaly,,101.1,352.9,-676.9,705.1,255.0,489.9,-129.07,109.45,-3.06,23.85,5.14,-0.43,-4.39,10.08,-1.98,-13.02,4.53,-2.22,-7.82
2025-07-30T15:09:02,environment,0.97,Anomaly,,101.2,353.3,711.6,410.8,796.8,600.1,-129.00,109.97,-2.54,24.19,5.32,-0.33,-4.94,10.47,-1.55,-13.05,4.61,-2.44,-8.16
2025-07-30T15:09:03,environment,0.99,Anomaly,,101.4,358.1,301.7,708.5,610.5,455.0,-128.94,109.96,-2.07,24.78,5.81,0.31,-5.31,10.17,-1.77,-13.56,4.17,-2.60,-7.78
2025-07-30T15:09:04,environment,0.98,Anomaly,,101.2,352.5,709.2,402.6,460.2,243.1,-129.31,109.90,-2.53,24.47,5.47,0.28,-4.51,10.05,-2.85,-14.14,3.72,-1.90,-6.95
2025-07-30T15:09:05,environment,0.96,Anomaly,,100.9,306.6,358.6,409.0,477.1,719.5,-129.93,109.49,-2.64,24.39,4.98,0.01,-4.23,10.16,-2.89,-13.39,4.81,-1.91,-6.82
2025-07-30T15:09:06,environment,0.98,Anomaly,,101.1,353.5,470.6,715.0,663.2,608.5,-129.65,109.63,-2.36,24.47,5.08,0.08,-4.99,9.81,-2.18,-12.92,5.35,-1.76,-7.19
2025-07-30T15:09:07,environment,0.99,Anomaly,,101.4,353.0,639.0,705.8,471.2,405.8,-128.19,111.09,-2.34,23.59,5.12,-0.11,-5.52,9.70,-2.13,-13.18,4.88,-1.56,-7.02
2025-07-30T15:09:08,environment,0.89,Anomaly,,101.3,353.2,708.5,300.3,622.2,503.4,-128.51,110.96,-2.13,23.56,4.69,-0.86,-4.77,10.41,-2.14,-13.67,4.62,-2.00,-7.46
2025-07-30T15:09:09,environment,0.91,Anomaly,,101.0,360.8,475.5,415.1,705.4,583.9,-128.97,110.14,-2.36,24.31,4.87,-0.52,-4.59,10.65,-1.98,-13.37,5.01,-1.52,-6.74
2025-07-30T15:09:10,environment,0.99,Anomaly,,101.0,357.5,305.1,491.7,637.9,718.5,-129.60,109.56,-2.78,24.62,5.93,0.10,-4.47,10.36,-2.09,-13.04,5.21,-1.50,-6.88
2025-07-30T15:09:11,environment,0.99,Anomaly,,101.0,357.9,435.5,680.3,1076.7,812.3,-129.93,109.94,-2.83,24.67,5.84,-0.26,-4.47,10.34,-2.36,-13.13,5.50,-1.67,-7.37
2025-07-30T15:09:12,environment,0.96,Anomaly,,101.2,353.5,619.1,695.1,432.3,280.7,-128.59,110.60,-2.39,24.44,5.08,-1.11,-4.90,10.80,-2.31,-12.80,5.41,-1.50,-6.92
2025-07-30T15:09:13,environment,0.85,Anomaly,,101.3,355.1,303.9,407.6,682.3,474.0,-128.01,109.99,-1.69,24.18,5.30,-0.56,-4.16,11.38,-1.80,-13.06,4.86,-1.68,-6.50
2025-07-30T15:09:14,environment,0.93,Anomaly,,101.1,354.7,711.6,423.6,303.2,606.5,-129.13,109.55,-1.80,24.10,5.45,-0.25,-4.44,10.45,-1.34,-13.51,4.80,-2.41,-6.67
2025-07-30T15:09:15,environment,0.96,Anomaly,,101.2,353.2,473.8,733.9,268.6,798.3,-129.29,110.07,-2.19,24.12,4.92,-0.82,-4.82,9.57,-2.66,-14.21,4.58,-3.01,-7.41
2025-07-30T15:09:16,environment,0.98,Anomaly,,101.2,353.9,411.8,303.4,483.4,1065.8,-129.15,110.39,-2.52,23.93,5.22,-0.29,-4.87,9.78,-3.30,-14.33,4.54,-2.10,-6.69
2025-07-30T15:09:17,environment,0.98,Anomaly,,101.1,353.7,475.3,548.6,1144.2,1083.3,-129.14,110.31,-2.48,23.80,5.54,0.01,-4.90,10.12,-2.62,-13.55,4.61,-1.97,-6.62
2025-07-30T15:09:18,environment,0.99,Anomaly,,101.3,353.4,457.6,710.2,1123.9,627.6,-128.91,110.66,-2.16,24.66,5.76,0.06,-4.50,9.84,-2.44,-13.24,4.66,-2.12,-7.04
2025-07-30T15:09:19,environment,0.97,Anomaly,,101.1,352.3,476.5,718.7,1121.3,1065.9,-129.35,109.93,-2.24,24.85,5.20,-0.09,-4.51,9.93,-1.84,-13.05,4.70,-2.06,-6.91
2025-07-30T15:09:20,environment,0.94,Anomaly,,100.9,354.2,432.3,633.0,718.1,302.3,-128.94,109.63,-3.00,23.79,4.83,-0.46,-4.59,10.17,-2.23,-13.42,4.53,-2.11,-6.63
2025-07-30T15:09:21,environment,0.99,Anomaly,,101.1,303.7,368.4,425.6,482.8,586.5,-128.48,109.95,-3.00,24.45,5.64,-0.30,-4.74,10.06,-2.40,-13.73,4.43,-2.03,-6.47
2025-07-30T15:09:22,environment,0.98,Anomaly,,101.3,357.0,299.7,414.2,712.7,605.4,-129.70,110.08,-2.36,24.84,5.98,-0.25,-4.68,10.25,-2.01,-14.25,3.55,-2.04,-6.33
2025-07-30T15:09:23,environment,0.88,Anomaly,,101.2,354.7,301.9,447.1,720.7,596.0,-129.76,110.32,-2.39,23.56,5.23,-0.31,-4.01,10.40,-1.88,-14.10,3.59,-1.26,-5.95
2025-07-30T15:09:24,environment,0.96,Anomaly,,101.0,355.6,473.5,406.9,716.4,1032.8,-129.03,110.67,-2.80,23.41,5.32,-0.17,-4.61,10.45,-2.22,-13.27,5.24,-1.04,-6.50
2025-07-30T15:09:25,environment,0.96,Anomaly,,101.1,353.5,301.9,208.9,484.1,682.5,-129.22,110.34,-2.78,23.76,5.35,-0.05,-4.31,10.64,-2.46,-12.90,5.69,-1.21,-6.82
2025-07-30T15:09:26,environment,0.96,Anomaly,,101.0,358.1,302.6,713.1,488.9,-62.3,-129.57,109.67,-3.07,24.05,4.94,0.28,-4.57,10.20,-2.06,-12.96,4.88,-1.59,-6.59
2025-07-30T15:09:27,environment,0.99,Anomaly,,101.1,346.2,406.4,706.6,275.6,482.0,-129.78,109.98,-2.64,24.30,5.65,0.20,-5.08,9.83,-2.06,-13.29,4.16,-2.23,-6.93
2025-07-30T15:09:28,environment,0.97,Anomaly,,101.3,354.4,470.9,716.5,418.2,618.5,-129.09,110.72,-2.41,24.03,5.84,0.36,-3.93,10.42,-2.18,-13.98,4.02,-2.42,-7.93
2025-07-30T15:09:29,environment,0.97,Anomaly,,101.5,352.5,708.4,296.9,469.9,610.4,-128.43,110.93,-2.12,24.38,5.46,-0.06,-4.41,9.94,-2.83,-14.88,3.35,-3.05,-7.82
2025-07-30T15:09:30,environment,0.95,Anomaly,,101.6,353.3,710.9,410.0,481.9,576.0,-128.97,110.58,-1.90,24.40,5.16,0.14,-4.79,9.80,-2.85,-14.96,3.11,-2.96,-6.48
2025-07-30T15:09:31,environment,0.93,Anomaly,,101.5,358.3,710.8,303.2,414.8,475.9,-128.80,110.79,-1.90,24.58,5.45,0.96,-4.05,10.80,-2.00,-13.76,3.93,-2.39,-7.01
2025-07-30T15:09:32,environment,0.97,Anomaly,,101.3,353.5,479.3,708.1,794.4,1149.0,-128.59,110.92,-2.15,24.63,5.42,0.41,-4.57,10.71,-1.24,-12.32,4.71,-2.37,-7.52
2025-07-30T15:09:33,environment,0.97,Anomaly,,101.0,358.2,301.3,430.6,606.3,510.3,-128.87,110.42,-2.41,24.57,5.38,0.29,-4.41,10.41,-1.50,-12.28,4.80,-1.83,-6.89
2025-07-30T15:09:34,environment,0.94,Anomaly,,101.1,353.3,710.8,471.6,159.4,576.3,-128.94,110.08,-2.44,23.86,5.45,0.61,-4.07,10.86,-1.66,-12.88,4.20,-1.51,-6.35
2025-07-30T15:09:35,environment,0.93,Anomaly,,101.3,357.9,709.2,474.4,305.8,1155.1,-129.33,110.13,-2.31,24.23,5.57,0.26,-4.47,11.20,-1.06,-12.76,4.00,-2.34,-6.95
2025-07-30T15:09:36,environment,0.97,Anomaly,,101.4,346.6,404.6,259.5,479.8,725.6,-129.24,110.32,-2.12,24.35,5.86,0.64,-4.21,10.93,-1.21,-13.00,4.50,-2.73,-8.24
2025-07-30T15:09:37,environment,0.99,Anomaly,,101.5,353.3,563.4,689.0,470.9,295.5,-128.91,110.48,-1.43,24.75,5.99,0.85,-5.13,9.78,-2.17,-13.56,4.86,-1.92,-7.68
2025-07-30T15:09:38,environment,0.99,Anomaly,,101.3,384.4,705.1,330.8,478.7,794.9,-129.24,110.23,-1.51,24.57,5.37,-0.08,-5.50,9.36,-2.66,-13.83,4.49,-1.79,-7.02
2025-07-30T15:09:39,environment,0.98,Anomaly,,101.2,357.6,1074.7,709.3,619.1,298.9,-129.13,109.71,-2.64,23.81,5.04,-0.11,-4.75,9.45,-3.00,-13.62,5.26,-2.44,-7.32
2025-07-30T15:09:40,environment,0.98,Anomaly,,101.2,355.6,476.5,421.5,711.1,628.3,-129.37,109.96,-2.46,24.06,5.09,0.09,-4.24,9.67,-2.96,-13.52,5.28,-2.37,-7.44
2025-07-30T15:09:41,environment,0.98,Anomaly,,101.3,353.0,302.0,407.7,477.1,582.6,-129.40,110.06,-2.42,24.06,5.48,-0.02,-4.67,10.43,-2.21,-13.43,4.75,-2.59,-7.99
2025-07-30T15:09:42,environment,0.99,Anomaly,,101.6,341.7,471.4,399.2,711.2,585.1,-128.80,110.31,-2.49,24.26,5.90,0.53,-4.83,10.32,-2.01,-13.64,4.56,-2.97,-8.05
2025-07-30T15:09:43,environment,0.98,Anomaly,,101.5,353.1,403.9,297.7,634.9,553.7,-128.44,110.30,-2.23,24.32,5.87,0.54,-4.38,10.13,-1.63,-13.25,4.17,-2.06,-7.15
2025-07-30T15:09:44,environment,1.00,Anomaly,,101.5,357.0,672.6,471.2,554.3,794.5,-128.18,110.47,-1.91,24.72,6.21,0.16,-5.10,9.29,-2.18,-13.37,3.91,-2.45,-7.62
2025-07-30T15:09:45,environment,0.99,Anomaly,,101.6,352.9,417.0,728.9,674.5,300.7,-128.47,111.21,-1.16,24.33,6.27,0.68,-4.63,9.85,-2.11,-13.95,4.15,-2.85,-8.18
2025-07-30T15:09:46,environment,0.94,Anomaly,,101.4,353.3,280.4,627.9,413.8,710.8,-128.45,111.06,-1.45,23.61,5.60,1.09,-4.39,10.64,-1.73,-13.90,3.95,-2.56,-7.97
2025-07-30T15:09:47,environment,0.91,Anomaly,,101.4,353.5,300.2,708.1,430.9,593.4,-128.57,110.92,-1.86,23.70,5.31,0.82,-4.17,10.81,-1.68,-13.28,4.36,-2.24,-7.28
2025-07-30T14:50:24,gripper,1.00,Anomaly,,105.1,561.9,800.6,2817.5,1398.2,686.5,-49.06,69.45,-2.47,12.11,2.91,-7.87,7.11,7.00,-3.38,-2.06,6.52,-1.35,-5.27
2025-07-30T14:50:25,gripper,0.99,Anomaly,,103.7,524.5,359.9,575.7,3305.5,2781.3,-91.41,94.38,-0.90,13.14,5.58,-2.71,6.22,9.20,-1.00,-5.98,6.12,-4.04,-7.93
2025-07-30T14:50:26,gripper,1.00,Anomaly,,104.6,354.1,707.4,472.3,629.9,558.8,-73.68,83.02,2.13,16.88,4.95,-6.84,4.56,7.65,-1.88,-5.14,6.16,-1.91,-5.75
2025-07-30T14:50:27,gripper,1.00,Anomaly,,105.2,733.1,352.8,798.7,301.7,2275.0,-52.36,73.06,0.33,16.83,2.43,-9.76,5.07,7.32,-3.33,-3.22,6.00,-0.40,-3.80
2025-07-30T14:50:28,gripper,0.98,Anomaly,,103.4,558.5,726.9,352.5,642.8,1161.9,-97.97,99.35,-2.56,19.00,2.37,-2.42,2.39,9.90,-0.88,-5.86,6.36,-0.96,-4.86
2025-07-30T14:50:29,gripper,0.99,Anomaly,,104.5,356.1,471.6,707.0,306.0,415.3,-75.68,84.90,-1.42,18.50,2.63,-4.09,2.43,6.88,-2.62,-4.70,5.90,-0.49,-4.56
2025-07-30T14:50:30,gripper,1.00,Anomaly,,105.4,353.2,562.3,798.6,1398.3,731.2,-47.41,70.80,-1.01,13.30,3.06,-7.50,5.74,6.11,-4.74,-3.26,5.33,-2.09,-6.35
2025-07-30T14:50:31,gripper,0.98,Anomaly,,103.7,516.3,2624.2,791.0,352.5,720.3,-90.05,95.01,-0.51,12.85,4.54,-3.49,5.25,9.64,-1.56,-6.56,5.49,-4.43,-8.65
2025-07-30T14:50:32,gripper,1.00,Anomaly,,104.5,357.4,306.5,724.1,472.2,588.0,-73.00,81.88,1.34,15.80,3.49,-7.77,4.10,7.97,-1.84,-4.78,5.50,-2.29,-6.03
2025-07-30T14:50:33,gripper,1.00,Anomaly,,105.1,732.7,850.6,2273.6,354.4,797.5,-52.66,71.34,-0.76,16.33,1.86,-9.98,4.93,7.49,-2.59,-2.04,6.25,-0.80,-4.16
2025-07-30T14:50:34,gripper,0.99,Anomaly,,103.3,558.4,718.0,129.8,353.1,641.6,-97.12,99.43,-3.57,17.99,2.26,-1.66,2.67,9.41,-1.06,-5.10,6.74,-1.40,-5.33
2025-07-30T14:50:35,gripper,1.00,Anomaly,,104.5,355.7,302.5,706.4,1125.0,475.5,-74.78,85.51,-1.74,17.82,2.72,-4.04,2.82,7.31,-2.91,-3.82,6.78,-0.36,-5.00
2025-07-30T14:50:36,gripper,1.00,Anomaly,,105.4,562.2,718.4,797.8,2817.5,2279.9,-47.95,71.13,-1.18,12.74,3.03,-7.85,6.86,7.45,-2.81,-1.85,6.04,-1.65,-5.78
2025-07-30T14:50:37,gripper,0.95,Anomaly,,103.6,524.5,789.1,2610.8,842.7,303.3,-90.87,94.50,-1.24,13.35,5.35,-2.30,5.85,9.54,-0.31,-5.86,4.81,-4.87,-8.68
2025-07-30T14:50:38,gripper,0.99,Anomaly,,104.7,354.6,303.6,681.6,476.4,620.9,-70.95,81.52,0.77,16.89,5.10,-6.17,4.94,7.21,-2.53,-5.93,4.65,-3.37,-6.38
2025-07-30T14:50:39,gripper,0.99,Anomaly,,105.3,353.4,3407.4,149.2,3484.2,733.0,-53.00,73.23,-0.33,16.79,2.67,-9.20,4.80,7.12,-3.76,-4.25,5.12,-1.79,-4.24
2025-07-30T14:50:40,gripper,0.99,Anomaly,,103.4,725.8,575.6,664.3,2631.8,841.4,-98.21,99.97,-3.19,18.34,3.06,-1.70,2.29,9.63,-1.52,-5.72,6.47,-1.06,-5.22
2025-07-30T14:50:41,gripper,1.00,Anomaly,,104.6,355.1,719.1,305.0,662.3,406.2,-73.32,84.46,-2.18,17.67,2.84,-4.40,3.49,6.97,-3.12,-3.09,6.80,0.00,-4.38
2025-07-30T14:50:42,gripper,1.00,Anomaly,,105.3,567.4,799.4,731.1,1400.1,352.1,-48.33,71.21,-1.46,12.35,2.81,-7.59,6.56,5.87,-3.96,-1.98,5.87,-1.52,-5.45
2025-07-30T14:50:43,gripper,0.99,Anomaly,,103.6,516.8,442.6,785.6,2616.3,354.6,-90.65,95.36,-1.61,12.15,5.03,-2.68,5.91,8.86,-1.02,-5.91,5.52,-4.23,-8.95
2025-07-30T14:50:44,gripper,1.00,Anomaly,,104.6,353.7,782.3,297.6,715.0,478.3,-72.00,80.92,0.65,16.16,5.22,-6.91,4.89,7.26,-1.55,-3.87,6.23,-2.18,-5.64
2025-07-30T14:50:45,gripper,1.00,Anomaly,,105.2,732.0,1138.1,798.3,3407.0,2273.9,-54.08,72.62,-0.13,17.01,3.48,-8.92,4.89,6.86,-3.57,-2.36,6.35,-0.22,-2.52
2025-07-30T14:50:46,gripper,0.99,Anomaly,,103.7,355.4,679.0,557.2,1091.5,617.3,-97.55,100.31,-1.95,19.34,2.80,-1.95,2.12,8.76,-2.48,-5.91,6.36,-1.43,-4.93
2025-07-30T14:50:47,gripper,0.99,Anomaly,,104.7,353.9,302.8,422.7,706.9,592.2,-72.86,84.46,-0.50,18.14,2.27,-5.15,2.17,6.19,-3.89,-5.02,5.95,-1.27,-4.66
2025-07-30T14:50:48,gripper,1.00,Anomaly,,105.3,353.9,566.7,799.0,1399.7,1134.0,-48.49,71.15,-1.36,12.88,2.92,-8.15,5.85,6.06,-4.55,-3.48,5.53,-1.80,-5.58
2025-07-30T14:50:49,gripper,1.00,Anomaly,,103.4,521.4,726.8,357.1,571.7,872.1,-90.80,93.01,-1.95,12.88,5.27,-3.20,5.99,9.25,-1.06,-5.76,6.07,-3.52,-8.41
2025-07-30T14:50:50,gripper,1.00,Anomaly,,104.5,357.2,300.2,702.0,874.3,470.4,-70.87,79.02,0.20,15.28,4.79,-6.96,4.81,7.21,-2.41,-4.47,5.94,-2.44,-6.32
2025-07-30T14:50:51,gripper,0.99,Anomaly,,105.1,352.7,732.5,1136.8,976.8,300.5,-53.79,73.06,-0.50,16.01,1.77,-9.75,4.16,7.00,-3.23,-3.60,5.37,-1.67,-3.97
2025-07-30T14:50:52,gripper,0.88,Anomaly,,103.4,676.7,353.6,556.7,249.5,1097.4,-97.65,100.41,-2.16,18.27,1.62,-2.30,1.92,9.64,-1.30,-6.50,5.51,-1.78,-4.58
2025-07-30T14:50:53,gripper,1.00,Anomaly,,104.6,354.7,303.7,713.3,492.1,583.3,-71.41,82.85,-1.18,17.79,3.18,-4.45,3.34,7.10,-3.18,-3.91,5.95,-0.17,-4.20
2025-07-30T14:50:54,gripper,1.00,Anomaly,,105.2,568.3,799.5,732.5,1399.6,1134.3,-50.83,72.11,-1.67,12.34,3.95,-7.11,6.31,6.59,-3.41,-2.94,5.75,-1.14,-5.66
2025-07-30T14:50:55,gripper,0.98,Anomaly,,103.7,517.9,352.6,720.4,2610.7,785.2,-89.79,95.64,-0.99,12.37,6.16,-2.78,5.86,9.00,-0.91,-6.02,5.03,-4.25,-8.38
2025-07-30T14:50:56,gripper,1.00,Anomaly,,104.7,353.2,450.2,283.7,762.9,1079.9,-68.03,79.90,0.94,15.76,4.71,-7.76,4.93,6.99,-2.20,-4.18,5.56,-2.32,-5.58
2025-07-30T14:50:57,gripper,1.00,Anomaly,,104.9,355.5,3385.7,976.5,797.4,732.6,-56.43,73.64,-0.78,16.28,1.36,-10.36,3.88,7.62,-2.59,-2.74,6.59,-0.53,-2.79
2025-07-30T14:50:58,gripper,0.93,Anomaly,,103.1,681.6,320.9,2629.9,554.5,615.3,-99.56,99.85,-3.04,17.73,1.38,-2.90,2.20,10.07,-1.47,-5.95,5.65,-1.43,-4.61
2025-07-30T14:50:59,gripper,1.00,Anomaly,,104.5,353.0,406.2,707.8,480.8,1092.7,-71.82,81.81,-1.85,17.15,1.99,-4.98,3.72,6.98,-3.64,-3.96,5.96,0.18,-3.73
2025-07-30T14:51:00,gripper,1.00,Anomaly,,105.2,567.8,1399.5,799.5,1133.0,732.6,-51.27,71.63,-1.23,13.20,3.01,-7.56,5.54,5.92,-3.56,-2.46,6.17,-1.08,-4.87
2025-07-30T14:51:01,gripper,0.99,Anomaly,,103.6,356.3,522.9,300.9,720.4,842.3,-91.50,94.48,-0.91,12.91,5.15,-4.12,5.29,9.06,-0.13,-5.40,5.26,-4.02,-8.09
2025-07-30T14:51:02,gripper,1.00,Anomaly,,104.7,331.9,621.7,718.4,500.3,424.1,-68.83,78.93,1.02,16.59,5.11,-8.29,4.78,7.31,-2.23,-4.01,5.81,-2.51,-5.62
2025-07-30T14:51:03,gripper,1.00,Anomaly,,105.1,731.8,796.9,357.7,2840.4,975.9,-55.54,73.96,-0.90,17.38,3.13,-9.02,3.97,6.74,-4.09,-3.14,6.29,-0.96,-3.97
2025-07-30T14:51:04,gripper,0.98,Anomaly,,103.2,354.6,673.6,2629.8,554.6,613.2,-98.34,99.41,-3.74,18.44,2.03,-2.96,1.77,9.52,-2.08,-5.94,6.10,-1.09,-5.20
2025-07-30T14:51:05,gripper,1.00,Anomaly,,104.4,353.1,476.7,723.3,422.9,815.0,-71.07,81.21,-1.81,17.78,1.90,-6.04,3.25,7.47,-3.50,-4.50,5.97,-0.79,-4.51
2025-07-30T14:51:06,gripper,1.00,Anomaly,,105.1,567.6,353.4,799.8,731.9,1399.4,-51.71,71.01,-1.55,13.19,2.82,-7.89,6.29,7.28,-3.30,-3.02,5.86,-1.76,-5.48
2025-07-30T14:51:07,gripper,0.99,Anomaly,,103.6,518.3,354.2,2651.4,674.5,3060.0,-90.72,93.82,-1.34,12.63,5.19,-3.36,5.56,9.95,-0.23,-5.19,5.83,-4.43,-8.91
2025-07-30T14:51:08,gripper,1.00,Anomaly,,104.7,353.8,719.3,477.0,300.9,1013.7,-66.76,77.34,0.42,15.55,3.93,-8.23,4.54,7.20,-2.10,-3.90,6.41,-2.73,-5.88
2025-07-30T14:51:09,gripper,1.00,Anomaly,,105.0,353.3,567.8,731.6,799.2,3390.7,-57.27,74.66,-1.25,16.19,1.21,-9.64,4.16,7.39,-2.50,-3.63,6.46,-0.91,-3.98
2025-07-30T14:51:10,gripper,0.97,Anomaly,,103.3,355.8,674.7,2613.5,1170.2,552.7,-98.47,100.73,-3.20,18.05,2.79,-1.97,2.52,10.81,-0.08,-5.75,6.39,-1.41,-6.06
2025-07-30T14:51:11,gripper,1.00,Anomaly,,104.7,353.2,177.8,476.1,719.2,1079.5,-68.59,81.00,-1.89,17.55,3.31,-4.81,3.45,7.28,-2.70,-3.68,6.34,-0.48,-4.52
2025-07-30T14:51:12,gripper,1.00,Anomaly,,105.2,567.8,352.9,691.6,1400.0,799.3,-52.53,72.32,-1.15,13.74,3.10,-7.73,5.61,6.33,-3.60,-3.10,6.15,-1.44,-5.97
2025-07-30T14:51:13,gripper,0.99,Anomaly,,103.6,353.6,505.5,664.2,752.3,1390.6,-90.47,95.55,-0.31,13.26,5.06,-3.29,5.35,9.51,-0.48,-5.81,5.88,-3.63,-9.36
2025-07-30T14:51:14,gripper,1.00,Anomaly,,104.7,719.4,307.0,629.3,473.4,360.0,-66.04,78.49,0.81,15.28,3.67,-7.61,4.63,6.76,-2.45,-4.26,5.78,-2.11,-5.65
2025-07-30T14:51:15,gripper,1.00,Anomaly,,104.9,568.4,352.6,732.3,976.9,1124.9,-58.05,74.61,-1.22,16.49,1.27,-8.96,3.75,6.50,-4.17,-4.25,5.63,-0.60,-2.92
2025-07-30T14:51:16,gripper,0.95,Anomaly,,103.3,355.5,718.7,2629.6,661.2,1154.0,-98.26,100.71,-3.14,18.56,1.88,-2.34,1.89,10.03,-2.06,-6.37,5.89,-1.99,-5.39
2025-07-30T14:51:17,gripper,1.00,Anomaly,,104.7,354.2,476.2,716.7,631.9,300.2,-67.85,81.70,-2.03,17.60,2.60,-5.00,3.47,7.32,-2.98,-3.43,6.52,-0.90,-4.37
2025-07-30T14:51:18,gripper,1.00,Anomaly,,105.1,567.7,799.2,1400.1,352.4,669.1,-52.41,73.37,-1.92,13.26,3.42,-6.71,6.09,6.58,-3.04,-3.20,6.24,-1.10,-5.06
2025-07-30T14:51:19,gripper,0.98,Anomaly,,103.4,353.2,521.9,718.1,471.2,301.8,-91.80,93.93,-2.35,12.74,5.41,-3.31,5.40,9.36,-0.23,-6.17,5.14,-4.28,-8.53
2025-07-30T14:51:20,gripper,0.98,Anomaly,,104.8,720.2,321.7,402.2,871.0,476.3,-66.17,76.76,0.21,16.06,4.78,-8.35,4.34,6.81,-2.71,-4.89,4.06,-3.37,-5.91
2025-07-30T14:51:21,gripper,1.00,Anomaly,,105.1,352.7,567.9,732.1,2271.5,471.7,-57.64,75.02,-0.64,17.31,2.80,-8.89,3.21,6.43,-4.08,-4.27,5.29,-1.57,-3.31
2025-07-30T14:51:22,gripper,0.99,Anomaly,,103.3,354.8,672.2,7292.4,732.6,304.7,-99.46,100.31,-2.78,18.61,2.75,-2.11,1.79,9.74,-1.72,-5.84,7.04,-1.43,-5.21
2025-07-30T14:51:23,gripper,1.00,Anomaly,,104.8,352.9,297.2,408.3,627.7,865.8,-67.23,80.05,-2.22,17.46,2.66,-5.76,3.38,7.12,-3.48,-4.09,6.88,-0.14,-4.68
2025-07-30T14:51:24,gripper,1.00,Anomaly,,105.1,568.0,1399.5,353.8,732.4,800.0,-54.34,72.73,-1.62,13.47,3.21,-6.92,5.34,6.20,-3.62,-3.57,6.56,-1.64,-5.82
2025-07-30T14:51:25,gripper,0.99,Anomaly,,103.6,352.1,732.2,522.6,2590.4,827.0,-91.94,94.41,-0.36,13.50,5.79,-2.73,5.11,8.32,-0.81,-6.12,5.96,-4.42,-8.48
2025-07-30T14:51:26,gripper,1.00,Anomaly,,104.9,355.1,427.5,721.3,300.7,662.3,-64.84,77.42,1.22,17.05,4.85,-7.98,4.78,5.95,-2.58,-4.20,6.12,-1.91,-5.27
2025-07-30T14:51:27,gripper,1.00,Anomaly,,105.1,568.4,358.3,2806.9,976.2,798.8,-58.13,76.91,-0.39,17.92,2.38,-8.96,3.72,6.83,-3.31,-3.85,6.43,-1.04,-4.22
2025-07-30T14:51:28,gripper,0.95,Anomaly,,103.4,353.0,717.2,632.5,300.3,1171.5,-98.34,101.02,-2.56,18.70,2.21,-2.72,2.15,9.59,-2.22,-6.85,5.66,-2.27,-6.27
