File,Timestamp,Component,Prob,Status,dB,OCSVMScore,TopFreq1,TopFreq2,TopFreq3
gripper_20250730_145254_903.wav,2025-07-30T14:52:54,gripper,1.0,Normal,84.7,0.1,568.7,1397.9,799.8
gripper_20250730_145255_891.wav,2025-07-30T14:52:55,gripper,1.0,Normal,83.5,0.0,834.4,675.6,975.2
mast_20250730_143630_796.wav,2025-07-30T14:36:30,mast,0.9,Normal,81.4,0.1,698.8,1105.9,400.5
mast_20250730_143631_805.wav,2025-07-30T14:36:31,mast,1.0,Normal,82.0,0.2,709.0,422.8,601.3
mast_20250730_143632_794.wav,2025-07-30T14:36:32,mast,1.0,Normal,85.2,0.1,1095.5,508.2,706.6
mast_20250730_143633_797.wav,2025-07-30T14:36:33,mast,1.0,Normal,85.0,0.1,799.1,925.3,1078.5
mast_20250730_143634_791.wav,2025-07-30T14:36:34,mast,1.0,Normal,81.2,0.2,718.0,581.9,474.7
mast_20250730_143635_786.wav,2025-07-30T14:36:35,mast,0.9,Normal,80.8,0.1,709.0,591.6,1084.6
mast_20250730_143636_794.wav,2025-07-30T14:36:36,mast,1.0,Normal,83.8,0.1,715.6,611.5,435.5
mast_20250730_143637_784.wav,2025-07-30T14:36:37,mast,1.0,Normal,85.5,0.0,764.7,1121.7
mast_20250730_143638_794.wav,2025-07-30T14:36:38,mast,1.0,Normal,83.6,0.2,799.5,1049.0
mast_20250730_143639_790.wav,2025-07-30T14:36:39,mast,0.9,Normal,81.0,0.1,477.3,1097.5,618.7
mast_20250730_143640_779.wav,2025-07-30T14:36:40,mast,0.9,Normal,81.2,0.1,471.4,654.2,1047.9
mast_20250730_143641_786.wav,2025-07-30T14:36:41,mast,1.0,Normal,85.0,0.2,401.4,637.6,793.7
mast_20250730_143642_780.wav,2025-07-30T14:36:42,mast,1.0,Normal,85.1,0.0,800.1,1073.8,407.9
mast_20250730_143643_787.wav,2025-07-30T14:36:43,mast,1.0,Normal,81.5,0.2,744.6,404.8
mast_20250730_143644_792.wav,2025-07-30T14:36:44,mast,0.9,Normal,80.7,0.1,576.2,719.2,1151.3
mast_20250730_143645_797.wav,2025-07-30T14:36:45,mast,1.0,Normal,83.1,0.2,711.1,475.3,1039.9
mast_20250730_143646_795.wav,2025-07-30T14:36:46,mast,1.0,Normal,85.4,0.1,718.2,435.5,595.2
mast_20250730_143647_805.wav,2025-07-30T14:36:47,mast,1.0,Normal,84.4,0.3,800.2,1084.3,656.2
mast_20250730_143648_791.wav,2025-07-30T14:36:48,mast,1.0,Normal,81.7,0.1,710.1,597.1,1140.7
mast_20250730_143649_788.wav,2025-07-30T14:36:49,mast,1.0,Normal,81.7,0.1,479.4,780.7,608.0
mast_20250730_143650_790.wav,2025-07-30T14:36:50,mast,1.0,Normal,84.7,0.2,711.6,477.4,888.4
mast_20250730_143651_785.wav,2025-07-30T14:36:51,mast,1.0,Normal,85.3,-0.0,801.5,1050.7,619.7
mast_20250730_143652_794.wav,2025-07-30T14:36:52,mast,1.0,Normal,82.2,0.2,797.6,1123.8,479.5
mast_20250730_143653_785.wav,2025-07-30T14:36:53,mast,0.9,Normal,80.5,0.1,499.3,729.3,1101.1
mast_20250730_143654_776.wav,2025-07-30T14:36:54,mast,1.0,Normal,82.0,0.2,576.9,769.5,428.5
mast_20250730_143655_783.wav,2025-07-30T14:36:55,mast,1.0,Normal,85.5,0.1,555.6,743.1,1016.9
mast_20250730_143656_775.wav,2025-07-30T14:36:56,mast,1.0,Normal,85.0,0.2,800.5,1089.7,5008.3
mast_20250730_143657_788.wav,2025-07-30T14:36:57,mast,1.0,Normal,81.4,0.1,605.4,1082.5,708.1
mast_20250730_143658_777.wav,2025-07-30T14:36:58,mast,1.0,Normal,81.4,0.1,710.8,478.7,1085.9
mast_20250730_143659_800.wav,2025-07-30T14:36:59,mast,1.0,Normal,84.0,0.2,473.5,724.2,1057.2
mast_20250730_143700_794.wav,2025-07-30T14:37:00,mast,1.0,Normal,85.5,-0.0,795.3,1595.6,473.5
mast_20250730_143701_799.wav,2025-07-30T14:37:01,mast,1.0,Normal,83.6,0.2,798.3,1097.8,608.1
mast_20250730_143702_794.wav,2025-07-30T14:37:02,environment,0.5,Normal,80.9,0.1,695.2,483.0,1093.9
mast_20250730_143703_797.wav,2025-07-30T14:37:03,mast,1.0,Normal,81.5,0.2,711.3,473.0,574.9
mast_20250730_143704_791.wav,2025-07-30T14:37:04,mast,1.0,Normal,85.5,-0.1,712.2,428.8,1079.4
mast_20250730_143705_785.wav,2025-07-30T14:37:05,mast,1.0,Normal,85.5,0.2,800.7,1077.1
mast_20250730_143706_788.wav,2025-07-30T14:37:06,mast,1.0,Normal,81.4,0.1,692.3
mast_20250730_143707_781.wav,2025-07-30T14:37:07,mast,1.0,Normal,80.5,0.1,712.0,401.0,860.1
mast_20250730_143708_795.wav,2025-07-30T14:37:08,mast,1.0,Normal,83.2,0.2,731.8,404.9,629.6
mast_20250730_143709_786.wav,2025-07-30T14:37:09,mast,1.0,Normal,85.4,0.0,750.7,639.5,1054.4
mast_20250730_143710_775.wav,2025-07-30T14:37:10,mast,1.0,Normal,83.9,-0.0,798.7,1074.3,420.9
mast_20250730_143711_784.wav,2025-07-30T14:37:11,mast,0.8,Normal,80.9,0.1,1074.6,780.6,514.9
mast_20250730_143712_774.wav,2025-07-30T14:37:12,mast,0.7,Normal,81.1,0.2,443.7,712.3,1153.8
mast_20250730_143713_787.wav,2025-07-30T14:37:13,mast,1.0,Normal,85.0,0.2,1090.9,616.5,750.2
mast_20250730_143714_794.wav,2025-07-30T14:37:14,mast,1.0,Normal,85.4,0.1,801.0
mast_20250730_143715_802.wav,2025-07-30T14:37:15,mast,1.0,Normal,81.8,0.2,775.0,398.8,608.7
mast_20250730_143716_791.wav,2025-07-30T14:37:16,mast,0.8,Normal,80.9,0.1,715.1,405.0,603.4
mast_20250730_143717_803.wav,2025-07-30T14:37:17,mast,1.0,Normal,82.7,0.2,423.2,720.4,592.7
mast_20250730_143718_794.wav,2025-07-30T14:37:18,mast,1.0,Normal,85.4,0.0,680.8,1074.7,411.6
mast_20250730_143719_787.wav,2025-07-30T14:37:19,mast,1.0,Normal,84.6,0.1,798.6,1050.9
mast_20250730_143720_791.wav,2025-07-30T14:37:20,mast,0.8,Normal,81.1,0.2,711.1,427.9,1067.5
mast_20250730_143721_783.wav,2025-07-30T14:37:21,mast,0.9,Normal,80.8,0.2,492.1,719.7,606.2
mast_20250730_143722_787.wav,2025-07-30T14:37:22,mast,1.0,Normal,84.8,0.1,1119.3,726.6,430.3
mast_20250730_143723_782.wav,2025-07-30T14:37:23,mast,1.0,Normal,85.7,-0.0,800.4
mast_20250730_143724_789.wav,2025-07-30T14:37:24,mast,1.0,Normal,83.0,0.2,796.9,648.0,918.1
mast_20250730_143725_786.wav,2025-07-30T14:37:25,mast,0.8,Normal,81.2,0.0,587.8,689.7,1093.1
mast_20250730_143726_774.wav,2025-07-30T14:37:26,mast,1.0,Normal,81.9,0.2,1111.2,473.2,799.2
mast_20250730_143727_784.wav,2025-07-30T14:37:27,mast,1.0,Normal,85.2,0.1,710.5,403.6,1092.2
mast_20250730_143728_772.wav,2025-07-30T14:37:28,mast,1.0,Normal,84.8,0.1,799.0,1073.9,690.7
mast_20250730_143729_801.wav,2025-07-30T14:37:29,mast,0.9,Normal,81.0,0.2,708.4,472.9,578.2
mast_20250730_143730_794.wav,2025-07-30T14:37:30,mast,0.9,Normal,80.6,0.2,402.9,708.3,503.6
mast_20250730_143731_799.wav,2025-07-30T14:37:31,mast,1.0,Normal,84.0,0.1,1081.9,557.6,721.7
mast_20250730_143732_792.wav,2025-07-30T14:37:32,mast,1.0,Normal,85.5,0.0,764.1,419.5,1122.2
mast_20250730_143733_796.wav,2025-07-30T14:37:33,mast,1.0,Normal,83.5,0.2,799.2,1071.7
mast_20250730_143734_791.wav,2025-07-30T14:37:34,mast,0.8,Normal,81.0,0.1,427.6,1112.9,597.4
mast_20250730_143735_786.wav,2025-07-30T14:37:35,mast,1.0,Normal,81.5,0.2,477.4,621.6,737.3
mast_20250730_143736_790.wav,2025-07-30T14:37:36,mast,1.0,Normal,85.1,0.1,415.1,711.0,1117.1
mast_20250730_143737_785.wav,2025-07-30T14:37:37,mast,1.0,Normal,85.0,0.1,799.7,1058.3,672.6
mast_20250730_143738_787.wav,2025-07-30T14:37:38,mast,1.0,Normal,81.4,0.2,746.7,400.6,1093.5
mast_20250730_143739_787.wav,2025-07-30T14:37:39,mast,0.8,Normal,81.1,0.1,618.3,456.1,881.4
mast_20250730_143740_772.wav,2025-07-30T14:37:40,mast,1.0,Normal,83.6,0.1,710.7,571.1,420.2
mast_20250730_143741_783.wav,2025-07-30T14:37:41,mast,1.0,Normal,85.5,0.1,749.3,476.2,595.0
mast_20250730_143742_779.wav,2025-07-30T14:37:42,mast,1.0,Normal,84.1,0.2,799.9,1074.0,951.4
mast_20250730_143743_779.wav,2025-07-30T14:37:43,mast,0.8,Normal,81.0,0.2,710.8,572.6,402.6
mast_20250730_143744_791.wav,2025-07-30T14:37:44,mast,1.0,Normal,81.1,0.2,710.2,578.5,1083.8
mast_20250730_143745_802.wav,2025-07-30T14:37:45,mast,1.0,Normal,84.7,0.2,711.7,436.5,1103.9
mast_20250730_143746_795.wav,2025-07-30T14:37:46,mast,1.0,Normal,85.1,0.0,801.2,1119.7,636.6
mast_20250730_143747_802.wav,2025-07-30T14:37:47,mast,1.0,Normal,81.7,0.2,796.3,1137.8
mast_20250730_143748_792.wav,2025-07-30T14:37:48,environment,0.6,Normal,80.9,0.1,481.1,710.5,1105.4
mast_20250730_143749_796.wav,2025-07-30T14:37:49,mast,1.0,Normal,82.7,0.2,704.7,402.6,1104.7
mast_20250730_143750_795.wav,2025-07-30T14:37:50,mast,1.0,Normal,85.7,-0.1,401.1,721.1,1014.6
mast_20250730_143751_781.wav,2025-07-30T14:37:51,mast,1.0,Normal,85.0,0.2,800.9,1085.3
mast_20250730_143752_792.wav,2025-07-30T14:37:52,mast,0.9,Normal,81.3,0.1,618.8,400.9,1202.2
mast_20250730_143753_784.wav,2025-07-30T14:37:53,mast,0.9,Normal,81.4,0.1,433.9,564.9,798.2
mast_20250730_143754_793.wav,2025-07-30T14:37:54,mast,1.0,Normal,84.1,0.2,436.0,1053.3,597.3
mast_20250730_143755_784.wav,2025-07-30T14:37:55,mast,1.0,Normal,85.2,-0.0,800.1,1051.6
mast_20250730_143756_777.wav,2025-07-30T14:37:56,mast,1.0,Normal,83.0,0.2,798.4,1098.5,402.5
mast_20250730_143757_784.wav,2025-07-30T14:37:57,mast,0.9,Normal,80.9,0.1,428.1,719.3,1057.9
mast_20250730_143758_777.wav,2025-07-30T14:37:58,mast,1.0,Normal,81.4,0.2,710.3,433.5,814.0
mast_20250730_143759_803.wav,2025-07-30T14:37:59,mast,1.0,Normal,85.5,0.1,711.0,592.9,1017.1
mast_20250730_143800_796.wav,2025-07-30T14:38:00,mast,1.0,Normal,85.4,0.2,800.5,1098.5,696.4
mast_20250730_143801_801.wav,2025-07-30T14:38:01,mast,1.0,Normal,81.7,0.1,694.1,1187.9
mast_20250730_143802_790.wav,2025-07-30T14:38:02,mast,0.9,Normal,81.0,0.1,414.6,825.8,622.0
mast_20250730_143803_794.wav,2025-07-30T14:38:03,mast,1.0,Normal,83.6,0.3,719.9,407.5,578.7
mast_20250730_143804_791.wav,2025-07-30T14:38:04,mast,1.0,Normal,85.4,0.1,770.1
mast_20250730_143805_782.wav,2025-07-30T14:38:05,mast,1.0,Normal,83.5,0.1,798.7,501.2,1096.2
mast_20250730_143806_793.wav,2025-07-30T14:38:06,environment,0.6,Normal,80.5,0.0,799.2,455.1,1077.0
mast_20250730_143807_785.wav,2025-07-30T14:38:07,mast,1.0,Normal,80.8,0.1,322.2,629.4,470.8
mast_20250730_143808_795.wav,2025-07-30T14:38:08,mast,1.0,Normal,85.1,0.0,433.3,1082.0,708.4
mast_20250730_143809_786.wav,2025-07-30T14:38:09,mast,1.0,Normal,85.4,0.1,800.7
mast_20250730_143810_775.wav,2025-07-30T14:38:10,mast,1.0,Normal,81.9,0.2,774.5,1003.6,640.6
mast_20250730_143811_786.wav,2025-07-30T14:38:11,mast,0.9,Normal,81.0,0.0,471.6,720.6
mast_20250730_143812_776.wav,2025-07-30T14:38:12,mast,1.0,Normal,82.8,0.2,712.7,406.9,979.9
mast_20250730_143813_782.wav,2025-07-30T14:38:13,mast,1.0,Normal,85.4,0.0,701.6,597.4,412.7
mast_20250730_143814_810.wav,2025-07-30T14:38:14,mast,1.0,Normal,84.3,0.1,798.6,1081.0
mast_20250730_143815_803.wav,2025-07-30T14:38:15,mast,0.9,Normal,80.5,0.1,720.2,402.0,1094.6
mast_20250730_143816_791.wav,2025-07-30T14:38:16,mast,0.9,Normal,80.6,0.2,471.7,586.6,798.9
mast_20250730_143817_798.wav,2025-07-30T14:38:17,mast,1.0,Normal,84.7,0.1,1115.8,713.0,400.3
mast_20250730_143818_790.wav,2025-07-30T14:38:18,mast,1.0,Normal,85.5,0.1,800.6,1138.8
mast_20250730_143819_796.wav,2025-07-30T14:38:19,mast,1.0,Normal,82.7,0.2,795.7,1057.8,422.6
mast_20250730_143820_785.wav,2025-07-30T14:38:20,mast,0.7,Normal,81.3,0.1,578.0,720.7,1104.7
mast_20250730_143821_783.wav,2025-07-30T14:38:21,mast,1.0,Normal,82.4,0.2,729.2,628.0,417.4
mast_20250730_143822_792.wav,2025-07-30T14:38:22,mast,1.0,Normal,85.4,0.1,597.3,712.2,431.3
mast_20250730_143823_784.wav,2025-07-30T14:38:23,mast,1.0,Normal,84.8,0.1,798.6,1046.0,2438.0
mast_20250730_143824_791.wav,2025-07-30T14:38:24,mast,1.0,Normal,81.0,0.2,605.8,711.2,405.1
mast_20250730_143825_787.wav,2025-07-30T14:38:25,mast,0.9,Normal,80.6,0.1,472.1,718.1,579.4
mast_20250730_143826_771.wav,2025-07-30T14:38:26,mast,1.0,Normal,84.5,0.1,706.0,1103.9,401.9
mast_20250730_143827_784.wav,2025-07-30T14:38:27,mast,1.0,Normal,85.9,0.0,789.9,1132.6,436.1
mast_20250730_143828_778.wav,2025-07-30T14:38:28,mast,1.0,Normal,83.3,0.2,799.0,1076.1
mast_20250730_143829_794.wav,2025-07-30T14:38:29,mast,0.9,Normal,81.0,0.1,708.2,449.5,1114.3
mast_20250730_143830_794.wav,2025-07-30T14:38:30,mast,1.0,Normal,81.9,0.2,433.5,708.5,559.9
mast_20250730_143831_804.wav,2025-07-30T14:38:31,mast,1.0,Normal,85.2,0.1,471.5,1099.1,977.2
mast_20250730_143832_788.wav,2025-07-30T14:38:32,mast,1.0,Normal,84.9,0.1,799.5,1052.2
mast_20250730_143833_799.wav,2025-07-30T14:38:33,mast,1.0,Normal,81.0,0.1,732.0,1049.7,480.4
mast_20250730_143834_794.wav,2025-07-30T14:38:34,mast,0.9,Normal,80.7,0.1,718.0,473.9,592.1
mast_20250730_143835_782.wav,2025-07-30T14:38:35,mast,1.0,Normal,83.7,0.2,403.2,686.6,576.6
mast_20250730_143836_793.wav,2025-07-30T14:38:36,mast,1.0,Normal,85.6,0.0,764.0,611.7
mast_20250730_143837_781.wav,2025-07-30T14:38:37,mast,1.0,Normal,83.8,0.2,799.7,1065.6
mast_20250730_143838_794.wav,2025-07-30T14:38:38,mast,0.7,Normal,80.9,0.2,688.8,1064.5,419.8
mast_20250730_143839_785.wav,2025-07-30T14:38:39,mast,1.0,Normal,81.3,0.1,478.7,1083.8,579.3
mast_20250730_143840_778.wav,2025-07-30T14:38:40,mast,1.0,Normal,84.8,0.2,422.5,720.5,1096.5
mast_20250730_143841_781.wav,2025-07-30T14:38:41,mast,1.0,Normal,85.2,-0.0,800.8,1083.7,424.7
mast_20250730_143842_777.wav,2025-07-30T14:38:42,mast,1.0,Normal,81.8,0.2,753.5,1140.9
mast_20250730_143843_784.wav,2025-07-30T14:38:43,mast,0.6,Normal,80.9,0.1,476.5,1124.8,686.4
mast_20250730_143844_809.wav,2025-07-30T14:38:44,mast,1.0,Normal,83.4,0.1,473.9,706.8,591.7
mast_20250730_143845_802.wav,2025-07-30T14:38:45,mast,1.0,Normal,85.9,-0.0,707.3,584.5,475.7
mast_20250730_143846_792.wav,2025-07-30T14:38:46,mast,1.0,Normal,84.8,0.2,800.7,1044.7
mast_20250730_143847_802.wav,2025-07-30T14:38:47,mast,0.8,Normal,81.3,0.1,584.7,476.2,689.1
mast_20250730_143848_790.wav,2025-07-30T14:38:48,mast,1.0,Normal,81.1,0.2,710.3,471.4,1073.5
mast_20250730_143849_801.wav,2025-07-30T14:38:49,mast,1.0,Normal,84.2,0.2,402.0,710.9,1109.3
mast_20250730_143850_794.wav,2025-07-30T14:38:50,mast,1.0,Normal,85.1,0.0,801.3,401.3,1050.1
mast_20250730_143851_784.wav,2025-07-30T14:38:51,mast,1.0,Normal,82.6,0.1,798.1,1111.6,506.1
mast_20250730_143852_790.wav,2025-07-30T14:38:52,mast,0.9,Normal,81.0,0.1,597.5,709.7,470.0
mast_20250730_143853_782.wav,2025-07-30T14:38:53,mast,1.0,Normal,82.0,0.1,432.4,725.8,559.1
mast_20250730_143854_793.wav,2025-07-30T14:38:54,mast,1.0,Normal,85.4,0.1,590.6,739.6,473.9
mast_20250730_143855_782.wav,2025-07-30T14:38:55,mast,1.0,Normal,85.1,0.2,800.5,1085.1,695.6
mast_20250730_143856_775.wav,2025-07-30T14:38:56,mast,1.0,Normal,81.3,0.1,681.0,579.5,431.1
mast_20250730_143857_785.wav,2025-07-30T14:38:57,mast,1.0,Normal,81.0,0.1,719.1,1039.3,399.2
mast_20250730_143858_775.wav,2025-07-30T14:38:58,mast,1.0,Normal,83.5,0.2,709.5,1101.7,425.9
mast_20250730_143859_799.wav,2025-07-30T14:38:59,mast,1.0,Normal,85.1,-0.0,784.3
shuttle_20250730_150413_837.wav,2025-07-30T15:04:13,shuttle,1.0,Normal,87.0,0.1,756.6,1178.0
shuttle_20250730_150414_832.wav,2025-07-30T15:04:14,shuttle,1.0,Normal,87.0,0.0,1630.4,710.2,587.5
shuttle_20250730_150415_840.wav,2025-07-30T15:04:15,shuttle,1.0,Normal,87.4,-0.0,767.4,659.1,1129.6
shuttle_20250730_150416_830.wav,2025-07-30T15:04:16,shuttle,1.0,Normal,87.1,0.0,798.9,1079.4
shuttle_20250730_150417_826.wav,2025-07-30T15:04:17,shuttle,1.0,Normal,86.8,-0.0,786.1
shuttle_20250730_150418_831.wav,2025-07-30T15:04:18,shuttle,1.0,Normal,87.2,0.1,668.8,438.4,1132.3
shuttle_20250730_150419_823.wav,2025-07-30T15:04:19,shuttle,1.0,Normal,87.7,0.0,776.8,1156.6,892.2
shuttle_20250730_150420_831.wav,2025-07-30T15:04:20,shuttle,1.0,Normal,87.0,0.2,825.7,708.4,607.7
shuttle_20250730_150421_824.wav,2025-07-30T15:04:21,shuttle,1.0,Normal,86.7,0.0,898.3,794.5,600.0
shuttle_20250730_150422_819.wav,2025-07-30T15:04:22,shuttle,1.0,Normal,87.0,0.1,589.5,763.8,423.7
shuttle_20250730_150423_828.wav,2025-07-30T15:04:23,shuttle,1.0,Normal,87.5,0.0,818.1
shuttle_20250730_150424_815.wav,2025-07-30T15:04:24,shuttle,1.0,Normal,87.0,0.1,449.6,796.9,637.6
shuttle_20250730_150425_827.wav,2025-07-30T15:04:25,shuttle,1.0,Normal,86.7,-0.0,794.7,898.6
shuttle_20250730_150426_813.wav,2025-07-30T15:04:26,shuttle,1.0,Normal,87.0,0.2,719.1,476.9,1077.1
shuttle_20250730_150427_844.wav,2025-07-30T15:04:27,shuttle,1.0,Normal,87.7,-0.0,795.0,1165.4,687.5
shuttle_20250730_150428_833.wav,2025-07-30T15:04:28,shuttle,1.0,Normal,86.9,0.1,477.2,732.3,1055.9
shuttle_20250730_150429_840.wav,2025-07-30T15:04:29,shuttle,1.0,Normal,86.7,0.1,765.3,640.4,1335.8
shuttle_20250730_150430_836.wav,2025-07-30T15:04:30,shuttle,1.0,Normal,87.3,0.2,473.6,612.4,1071.8
shuttle_20250730_150431_822.wav,2025-07-30T15:04:31,shuttle,1.0,Anomaly,88.3,,758.0,1192.9
shuttle_20250730_150432_831.wav,2025-07-30T15:04:32,shuttle,1.0,Normal,87.0,0.2,801.3,612.1,411.5
shuttle_20250730_150433_822.wav,2025-07-30T15:04:33,shuttle,1.0,Normal,86.3,0.2,761.5,1105.4,643.8
shuttle_20250730_150434_831.wav,2025-07-30T15:04:34,shuttle,1.0,Normal,87.2,0.1,918.5,669.7,1135.9
shuttle_20250730_150435_827.wav,2025-07-30T15:04:35,shuttle,1.0,Anomaly,88.0,,784.3,1173.4
shuttle_20250730_150436_821.wav,2025-07-30T15:04:36,shuttle,1.0,Normal,86.9,0.2,806.8
shuttle_20250730_150437_822.wav,2025-07-30T15:04:37,shuttle,1.0,Normal,86.8,0.1,766.7,665.3,1367.7
shuttle_20250730_150438_812.wav,2025-07-30T15:04:38,shuttle,1.0,Normal,87.3,0.1,1120.1,758.0,642.3
shuttle_20250730_150439_825.wav,2025-07-30T15:04:39,shuttle,1.0,Normal,87.9,0.1,769.6,1168.0
shuttle_20250730_150440_819.wav,2025-07-30T15:04:40,shuttle,1.0,Normal,87.1,0.1,750.0,851.1
shuttle_20250730_150441_827.wav,2025-07-30T15:04:41,shuttle,1.0,Normal,86.4,0.0,645.5,759.3,1111.9
shuttle_20250730_150442_830.wav,2025-07-30T15:04:42,shuttle,1.0,Normal,87.1,0.2,656.4,758.4,1152.8
shuttle_20250730_150443_840.wav,2025-07-30T15:04:43,shuttle,1.0,Normal,87.8,0.0,747.7,980.1,1161.0
shuttle_20250730_150444_829.wav,2025-07-30T15:04:44,shuttle,1.0,Normal,87.0,-0.0,779.9
shuttle_20250730_150445_841.wav,2025-07-30T15:04:45,shuttle,1.0,Normal,86.7,0.1,1628.5,645.8,1212.1
shuttle_20250730_150446_830.wav,2025-07-30T15:04:46,shuttle,1.0,Normal,87.2,0.1,753.9,881.6
shuttle_20250730_150447_827.wav,2025-07-30T15:04:47,shuttle,1.0,Normal,87.4,0.0,810.8
shuttle_20250730_150448_833.wav,2025-07-30T15:04:48,shuttle,1.0,Normal,87.0,0.2,756.7,1165.7,856.9
shuttle_20250730_150449_826.wav,2025-07-30T15:04:49,shuttle,1.0,Normal,87.0,0.1,697.0,1628.8,932.1
shuttle_20250730_150450_831.wav,2025-07-30T15:04:50,shuttle,1.0,Normal,87.2,0.1,643.5,773.2,1129.3
shuttle_20250730_150451_827.wav,2025-07-30T15:04:51,shuttle,1.0,Normal,87.3,0.0,804.8,413.4,703.0
shuttle_20250730_150452_816.wav,2025-07-30T15:04:52,shuttle,1.0,Normal,87.0,0.1,799.0
shuttle_20250730_150453_828.wav,2025-07-30T15:04:53,shuttle,1.0,Normal,86.8,0.0,447.2,619.4,1071.3
shuttle_20250730_150454_817.wav,2025-07-30T15:04:54,shuttle,1.0,Normal,87.2,0.0,791.5,895.6
shuttle_20250730_150455_824.wav,2025-07-30T15:04:55,shuttle,1.0,Normal,87.3,0.2,821.0,710.1,434.1
shuttle_20250730_150456_817.wav,2025-07-30T15:04:56,shuttle,1.0,Normal,87.0,0.1,898.4,794.9,1696.1
shuttle_20250730_150457_841.wav,2025-07-30T15:04:57,shuttle,1.0,Normal,87.0,0.1,717.3,479.1,597.6
shuttle_20250730_150458_836.wav,2025-07-30T15:04:58,shuttle,1.0,Normal,87.6,0.0,800.9,912.6
shuttle_20250730_150459_842.wav,2025-07-30T15:04:59,shuttle,1.0,Normal,86.9,0.2,709.5,475.3,809.9
shuttle_20250730_150500_832.wav,2025-07-30T15:05:00,shuttle,1.0,Normal,86.6,0.1,794.0,898.5
shuttle_20250730_150501_822.wav,2025-07-30T15:05:01,shuttle,1.0,Normal,86.9,0.2,710.9,410.0,1148.7
shuttle_20250730_150502_833.wav,2025-07-30T15:05:02,shuttle,1.0,Normal,87.6,0.0,804.7,1167.9,673.3
shuttle_20250730_150503_822.wav,2025-07-30T15:05:03,shuttle,1.0,Normal,86.9,0.2,711.2,441.8,1082.1
shuttle_20250730_150504_831.wav,2025-07-30T15:05:04,shuttle,1.0,Normal,86.7,0.2,725.7,1107.9
shuttle_20250730_150505_822.wav,2025-07-30T15:05:05,shuttle,1.0,Normal,87.1,0.1,415.6,721.7,1073.6
shuttle_20250730_150506_835.wav,2025-07-30T15:05:06,shuttle,1.0,Anomaly,88.1,,762.3,1171.6,586.9
shuttle_20250730_150507_824.wav,2025-07-30T15:05:07,shuttle,1.0,Normal,87.1,0.1,706.1,406.2,838.2
shuttle_20250730_150508_816.wav,2025-07-30T15:05:08,shuttle,1.0,Normal,86.4,0.1,754.0,648.9,1111.4
shuttle_20250730_150509_826.wav,2025-07-30T15:05:09,shuttle,1.0,Normal,87.2,0.2,1138.5,915.6,721.1
shuttle_20250730_150510_819.wav,2025-07-30T15:05:10,shuttle,1.0,Anomaly,88.2,,770.6,1174.7
shuttle_20250730_150511_825.wav,2025-07-30T15:05:11,shuttle,1.0,Normal,87.1,0.2,788.4
shuttle_20250730_150512_834.wav,2025-07-30T15:05:12,shuttle,1.0,Normal,86.6,0.0,766.8,664.5,1087.3
shuttle_20250730_150513_843.wav,2025-07-30T15:05:13,shuttle,1.0,Normal,86.9,0.1,647.5,772.6,1007.4
shuttle_20250730_150514_830.wav,2025-07-30T15:05:14,shuttle,1.0,Normal,87.5,0.1,762.6,1161.9,870.2
shuttle_20250730_150515_842.wav,2025-07-30T15:05:15,shuttle,1.0,Normal,86.9,0.2,744.9,1156.7
shuttle_20250730_150516_831.wav,2025-07-30T15:05:16,shuttle,1.0,Normal,86.4,0.1,1113.5,748.4,644.0
shuttle_20250730_150517_825.wav,2025-07-30T15:05:17,shuttle,1.0,Normal,87.1,0.1,761.7,656.5,1161.1
shuttle_20250730_150518_831.wav,2025-07-30T15:05:18,shuttle,1.0,Normal,87.9,0.1,829.3
shuttle_20250730_150519_825.wav,2025-07-30T15:05:19,shuttle,1.0,Normal,87.2,0.1,746.8,854.3,1163.5
shuttle_20250730_150520_831.wav,2025-07-30T15:05:20,shuttle,1.0,Normal,86.3,0.0,1627.9,1137.9,694.0
shuttle_20250730_150521_821.wav,2025-07-30T15:05:21,shuttle,1.0,Normal,86.9,0.1,787.4
shuttle_20250730_150522_817.wav,2025-07-30T15:05:22,shuttle,1.0,Normal,87.6,0.1,824.5
shuttle_20250730_150523_821.wav,2025-07-30T15:05:23,shuttle,1.0,Normal,87.1,0.1,761.7,1159.8,637.6
shuttle_20250730_150524_818.wav,2025-07-30T15:05:24,shuttle,1.0,Normal,86.9,0.1,1630.8,1114.0,697.5
shuttle_20250730_150525_826.wav,2025-07-30T15:05:25,shuttle,1.0,Normal,87.3,0.1,643.4,772.0,1129.6
shuttle_20250730_150526_813.wav,2025-07-30T15:05:26,shuttle,1.0,Normal,87.2,0.1,819.0,587.7,401.3
shuttle_20250730_150527_838.wav,2025-07-30T15:05:27,shuttle,1.0,Normal,86.9,0.1,828.7
shuttle_20250730_150528_833.wav,2025-07-30T15:05:28,shuttle,1.0,Normal,87.3,0.1,425.9,601.3,715.3
shuttle_20250730_150529_838.wav,2025-07-30T15:05:29,shuttle,1.0,Normal,87.7,-0.0,897.4,1170.8,772.3
shuttle_20250730_150530_830.wav,2025-07-30T15:05:30,shuttle,1.0,Normal,87.1,0.1,800.2,581.1,471.7
shuttle_20250730_150531_842.wav,2025-07-30T15:05:31,shuttle,1.0,Normal,86.8,0.1,895.7,793.8,599.3
shuttle_20250730_150532_830.wav,2025-07-30T15:05:32,shuttle,1.0,Normal,87.4,0.1,428.3,690.8,800.2
