timestamp,db
2025-09-03T11:40:26.867Z,65.766
2025-09-03T11:40:26.883Z,64.644
2025-09-03T11:40:26.916Z,65.976
2025-09-03T11:40:26.932Z,65.331
2025-09-03T11:40:26.963Z,64.227
2025-09-03T11:40:26.979Z,62.433
2025-09-03T11:40:26.996Z,62.527
2025-09-03T11:40:27.027Z,64.229
2025-09-03T11:40:27.043Z,62.955
2025-09-03T11:40:27.075Z,61.672
2025-09-03T11:40:27.091Z,63.811
2025-09-03T11:40:27.124Z,67.262
2025-09-03T11:40:27.139Z,63.879
2025-09-03T11:40:27.172Z,64.592
2025-09-03T11:40:27.187Z,66.864
2025-09-03T11:40:27.204Z,66.314
2025-09-03T11:40:27.235Z,64.689
2025-09-03T11:40:27.251Z,65.423
2025-09-03T11:40:27.284Z,65.614
2025-09-03T11:40:27.300Z,63.468
2025-09-03T11:40:27.332Z,66.569
2025-09-03T11:40:27.348Z,65.063
2025-09-03T11:40:27.379Z,63.870
2025-09-03T11:40:27.395Z,64.104
2025-09-03T11:40:27.428Z,63.589
2025-09-03T11:40:27.444Z,58.741
2025-09-03T11:40:27.460Z,60.252
2025-09-03T11:40:27.491Z,64.138
2025-09-03T11:40:27.508Z,61.890
2025-09-03T11:40:27.539Z,62.142
2025-09-03T11:40:27.555Z,64.150
2025-09-03T11:40:27.588Z,61.807
2025-09-03T11:40:27.603Z,61.971
2025-09-03T11:40:27.636Z,62.588
2025-09-03T11:40:27.651Z,61.174
2025-09-03T11:40:27.667Z,60.518
2025-09-03T11:40:27.700Z,64.497
2025-09-03T11:40:27.716Z,61.312
2025-09-03T11:40:27.748Z,61.475
2025-09-03T11:40:27.763Z,60.921
2025-09-03T11:40:27.795Z,63.643
2025-09-03T11:40:27.811Z,63.616
2025-09-03T11:40:27.844Z,62.227
2025-09-03T11:40:27.860Z,63.141
2025-09-03T11:40:27.892Z,63.390
2025-09-03T11:40:27.908Z,61.843
2025-09-03T11:40:27.924Z,62.460
2025-09-03T11:40:27.955Z,63.444
2025-09-03T11:40:27.972Z,62.949
2025-09-03T11:40:28.004Z,62.676
2025-09-03T11:40:28.019Z,64.892
2025-09-03T11:40:28.052Z,63.926
2025-09-03T11:40:28.068Z,66.673
2025-09-03T11:40:28.100Z,65.224
2025-09-03T11:40:28.116Z,62.872
2025-09-03T11:40:28.147Z,64.870
2025-09-03T11:40:28.163Z,64.647
2025-09-03T11:40:28.179Z,63.840
2025-09-03T11:40:28.212Z,64.924
2025-09-03T11:40:28.227Z,66.022
2025-09-03T11:40:28.259Z,64.195
2025-09-03T11:40:28.275Z,63.355
2025-09-03T11:40:28.308Z,64.079
2025-09-03T11:40:28.324Z,63.354
2025-09-03T11:40:28.356Z,66.292
2025-09-03T11:40:28.371Z,65.337
2025-09-03T11:40:28.388Z,66.100
2025-09-03T11:40:28.420Z,63.506
2025-09-03T11:40:28.436Z,65.002
2025-09-03T11:40:28.467Z,65.800
2025-09-03T11:40:28.484Z,66.006
2025-09-03T11:40:28.515Z,64.942
2025-09-03T11:40:28.532Z,63.489
2025-09-03T11:40:28.564Z,67.054
2025-09-03T11:40:28.580Z,65.651
2025-09-03T11:40:28.612Z,67.491
2025-09-03T11:40:28.628Z,66.480
2025-09-03T11:40:28.644Z,68.621
2025-09-03T11:40:28.676Z,68.282
2025-09-03T11:40:28.691Z,83.357
2025-09-03T11:40:28.724Z,84.903
2025-09-03T11:40:28.740Z,73.529
2025-09-03T11:40:28.772Z,67.984
2025-09-03T11:40:28.788Z,73.402
2025-09-03T11:40:28.819Z,75.980
2025-09-03T11:40:28.835Z,76.029
2025-09-03T11:40:28.868Z,70.162
2025-09-03T11:40:28.884Z,71.719
2025-09-03T11:40:28.900Z,68.953
2025-09-03T11:40:28.932Z,67.217
2025-09-03T11:40:28.947Z,66.505
2025-09-03T11:40:28.979Z,66.419
2025-09-03T11:40:28.996Z,77.972
2025-09-03T11:40:29.022Z,65.723
2025-09-03T11:40:29.039Z,64.975
2025-09-03T11:40:29.070Z,66.257
2025-09-03T11:40:29.087Z,66.946
2025-09-03T11:40:29.119Z,67.395
2025-09-03T11:40:29.135Z,64.201
2025-09-03T11:40:29.167Z,65.420
2025-09-03T11:40:29.183Z,63.715
2025-09-03T11:40:29.214Z,62.726
2025-09-03T11:40:29.231Z,67.818
2025-09-03T11:40:29.247Z,69.560
2025-09-03T11:40:29.278Z,64.745
2025-09-03T11:40:29.294Z,65.113
2025-09-03T11:40:29.327Z,69.327
2025-09-03T11:40:29.342Z,77.573
2025-09-03T11:40:29.375Z,96.490
2025-09-03T11:40:29.391Z,99.434
2025-09-03T11:40:29.423Z,99.894
2025-09-03T11:40:29.439Z,100.099
2025-09-03T11:40:29.470Z,100.023
2025-09-03T11:40:29.487Z,99.983
2025-09-03T11:40:29.502Z,99.879
2025-09-03T11:40:29.534Z,100.032
2025-09-03T11:40:29.551Z,99.959
2025-09-03T11:40:29.583Z,99.948
2025-09-03T11:40:29.599Z,99.970
2025-09-03T11:40:29.631Z,99.876
2025-09-03T11:40:29.647Z,99.919
2025-09-03T11:40:29.678Z,100.020
2025-09-03T11:40:29.694Z,99.966
2025-09-03T11:40:29.726Z,99.730
2025-09-03T11:40:29.742Z,99.742
2025-09-03T11:40:29.758Z,99.839
2025-09-03T11:40:29.791Z,99.700
2025-09-03T11:40:29.807Z,99.738
2025-09-03T11:40:29.839Z,99.812
2025-09-03T11:40:29.855Z,99.836
2025-09-03T11:40:29.886Z,99.736
2025-09-03T11:40:29.904Z,99.679
2025-09-03T11:40:29.935Z,99.808
2025-09-03T11:40:29.950Z,99.808
2025-09-03T11:40:29.967Z,99.848
2025-09-03T11:40:29.999Z,99.935
2025-09-03T11:40:30.014Z,99.862
2025-09-03T11:40:30.047Z,99.787
2025-09-03T11:40:30.063Z,99.716
2025-09-03T11:40:30.094Z,99.821
2025-09-03T11:40:30.110Z,99.711
2025-09-03T11:40:30.142Z,99.789
2025-09-03T11:40:30.159Z,99.659
2025-09-03T11:40:30.191Z,99.761
2025-09-03T11:40:30.207Z,99.723
2025-09-03T11:40:30.223Z,99.833
2025-09-03T11:40:30.255Z,99.771
2025-09-03T11:40:30.271Z,99.748
2025-09-03T11:40:30.303Z,99.771
2025-09-03T11:40:30.319Z,99.775
2025-09-03T11:40:30.351Z,99.651
2025-09-03T11:40:30.367Z,99.553
2025-09-03T11:40:30.399Z,99.746
2025-09-03T11:40:30.414Z,99.627
2025-09-03T11:40:30.446Z,99.683
2025-09-03T11:40:30.463Z,99.622
2025-09-03T11:40:30.478Z,99.561
2025-09-03T11:40:30.510Z,99.721
2025-09-03T11:40:30.528Z,99.636
2025-09-03T11:40:30.559Z,99.642
2025-09-03T11:40:30.575Z,99.723
2025-09-03T11:40:30.606Z,98.867
2025-09-03T11:40:30.623Z,95.281
2025-09-03T11:40:30.655Z,79.286
2025-09-03T11:40:30.671Z,66.973
2025-09-03T11:40:30.686Z,65.303
2025-09-03T11:40:30.719Z,65.267
2025-09-03T11:40:30.736Z,63.390
2025-09-03T11:40:30.766Z,62.990
2025-09-03T11:40:30.782Z,61.542
2025-09-03T11:40:30.815Z,64.338
2025-09-03T11:40:30.831Z,62.572
2025-09-03T11:40:30.863Z,65.186
2025-09-03T11:40:30.879Z,63.117
2025-09-03T11:40:30.910Z,63.379
2025-09-03T11:40:30.926Z,65.362
2025-09-03T11:40:30.943Z,62.419
2025-09-03T11:40:30.974Z,60.320
2025-09-03T11:40:30.991Z,66.153
2025-09-03T11:40:31.023Z,65.160
2025-09-03T11:40:31.038Z,62.780
2025-09-03T11:40:31.070Z,62.856
2025-09-03T11:40:31.087Z,62.921
2025-09-03T11:40:31.118Z,62.334
2025-09-03T11:40:31.135Z,65.141
2025-09-03T11:40:31.150Z,95.330
2025-09-03T11:40:31.183Z,99.210
2025-09-03T11:40:31.198Z,99.882
2025-09-03T11:40:31.231Z,100.089
2025-09-03T11:40:31.247Z,100.018
2025-09-03T11:40:31.278Z,100.001
2025-09-03T11:40:31.295Z,100.040
2025-09-03T11:40:31.327Z,99.712
2025-09-03T11:40:31.342Z,97.616
2025-09-03T11:40:31.374Z,84.417
2025-09-03T11:40:31.391Z,65.419
2025-09-03T11:40:31.407Z,61.980
2025-09-03T11:40:31.438Z,60.766
2025-09-03T11:40:31.455Z,61.191
2025-09-03T11:40:31.487Z,65.590
2025-09-03T11:40:31.502Z,65.307
2025-09-03T11:40:31.534Z,64.009
2025-09-03T11:40:31.550Z,63.496
2025-09-03T11:40:31.582Z,62.476
2025-09-03T11:40:31.598Z,60.849
2025-09-03T11:40:31.631Z,64.210
2025-09-03T11:40:31.646Z,65.960
2025-09-03T11:40:31.662Z,65.554
2025-09-03T11:40:31.695Z,62.073
2025-09-03T11:40:31.710Z,65.119
2025-09-03T11:40:31.742Z,65.753
2025-09-03T11:40:31.758Z,62.542
2025-09-03T11:40:31.790Z,61.836
2025-09-03T11:40:31.806Z,63.927
2025-09-03T11:40:31.838Z,62.336
2025-09-03T11:40:31.854Z,60.647
2025-09-03T11:40:31.871Z,80.465
2025-09-03T11:40:31.902Z,97.773
2025-09-03T11:40:31.918Z,99.666
2025-09-03T11:40:31.950Z,99.995
2025-09-03T11:40:31.967Z,100.063
2025-09-03T11:40:31.998Z,99.902
2025-09-03T11:40:32.015Z,98.388
2025-09-03T11:40:32.046Z,86.666
2025-09-03T11:40:32.062Z,65.577
2025-09-03T11:40:32.094Z,61.395
2025-09-03T11:40:32.110Z,61.764
2025-09-03T11:40:32.126Z,65.824
2025-09-03T11:40:32.159Z,62.076
2025-09-03T11:40:32.174Z,64.442
2025-09-03T11:40:32.207Z,65.759
2025-09-03T11:40:32.222Z,63.503
2025-09-03T11:40:32.254Z,62.032
2025-09-03T11:40:32.271Z,64.504
2025-09-03T11:40:32.302Z,61.546
2025-09-03T11:40:32.319Z,62.474
2025-09-03T11:40:32.351Z,62.752
2025-09-03T11:40:32.367Z,64.880
2025-09-03T11:40:32.382Z,65.262
2025-09-03T11:40:32.415Z,63.832
2025-09-03T11:40:32.431Z,65.385
2025-09-03T11:40:32.463Z,65.195
2025-09-03T11:40:32.479Z,65.982
2025-09-03T11:40:32.510Z,63.289
2025-09-03T11:40:32.527Z,60.844
2025-09-03T11:40:32.558Z,64.281
2025-09-03T11:40:32.574Z,62.788
2025-09-03T11:40:32.590Z,62.237
2025-09-03T11:40:32.622Z,63.971
2025-09-03T11:40:32.639Z,61.724
2025-09-03T11:40:32.671Z,62.000
2025-09-03T11:40:32.686Z,65.586
2025-09-03T11:40:32.719Z,64.562
2025-09-03T11:40:32.735Z,60.858
2025-09-03T11:40:32.767Z,61.534
2025-09-03T11:40:32.783Z,63.517
2025-09-03T11:40:32.815Z,63.266
2025-09-03T11:40:32.831Z,61.076
2025-09-03T11:40:32.847Z,62.027
2025-09-03T11:40:32.879Z,61.985
2025-09-03T11:40:32.895Z,72.277
2025-09-03T11:40:32.926Z,68.551
2025-09-03T11:40:32.943Z,87.196
2025-09-03T11:40:32.974Z,80.887
2025-09-03T11:40:32.991Z,88.168
2025-09-03T11:40:33.022Z,87.774
2025-09-03T11:40:33.039Z,87.933
2025-09-03T11:40:33.054Z,87.161
2025-09-03T11:40:33.087Z,84.292
2025-09-03T11:40:33.103Z,84.496
2025-09-03T11:40:33.135Z,83.514
2025-09-03T11:40:33.151Z,84.417
2025-09-03T11:40:33.182Z,83.862
2025-09-03T11:40:33.199Z,85.628
2025-09-03T11:40:33.230Z,83.737
2025-09-03T11:40:33.247Z,85.615
2025-09-03T11:40:33.279Z,85.532
2025-09-03T11:40:33.295Z,84.887
2025-09-03T11:40:33.311Z,86.018
2025-09-03T11:40:33.343Z,84.767
2025-09-03T11:40:33.358Z,85.048
2025-09-03T11:40:33.390Z,83.229
2025-09-03T11:40:33.407Z,83.572
2025-09-03T11:40:33.440Z,83.529
2025-09-03T11:40:33.456Z,84.871
2025-09-03T11:40:33.486Z,85.972
2025-09-03T11:40:33.503Z,86.239
2025-09-03T11:40:33.535Z,86.199
2025-09-03T11:40:33.550Z,86.301
2025-09-03T11:40:33.567Z,85.299
2025-09-03T11:40:33.599Z,85.845
2025-09-03T11:40:33.614Z,84.339
2025-09-03T11:40:33.646Z,84.969
2025-09-03T11:40:33.663Z,83.917
2025-09-03T11:40:33.694Z,83.559
2025-09-03T11:40:33.711Z,83.785
2025-09-03T11:40:33.742Z,81.326
2025-09-03T11:40:33.758Z,77.632
2025-09-03T11:40:33.775Z,73.810
2025-09-03T11:40:33.808Z,75.920
2025-09-03T11:40:33.823Z,69.030
2025-09-03T11:40:33.855Z,68.182
2025-09-03T11:40:33.871Z,68.681
2025-09-03T11:40:33.903Z,65.781
2025-09-03T11:40:33.919Z,66.030
2025-09-03T11:40:33.950Z,64.207
2025-09-03T11:40:33.966Z,59.042
2025-09-03T11:40:33.999Z,63.367
2025-09-03T11:40:34.014Z,61.647
2025-09-03T11:40:34.031Z,63.266
2025-09-03T11:40:34.062Z,63.768
2025-09-03T11:40:34.079Z,63.837
2025-09-03T11:40:34.111Z,62.280
2025-09-03T11:40:34.126Z,74.355
2025-09-03T11:40:34.159Z,80.481
2025-09-03T11:40:34.174Z,73.757
2025-09-03T11:40:34.206Z,75.316
2025-09-03T11:40:34.223Z,71.128
2025-09-03T11:40:34.256Z,66.297
2025-09-03T11:40:34.270Z,64.644
2025-09-03T11:40:34.287Z,68.507
2025-09-03T11:40:34.319Z,66.750
2025-09-03T11:40:34.334Z,64.983
2025-09-03T11:40:34.366Z,66.341
2025-09-03T11:40:34.383Z,64.712
2025-09-03T11:40:34.415Z,62.603
2025-09-03T11:40:34.430Z,64.834
2025-09-03T11:40:34.463Z,63.105
2025-09-03T11:40:34.479Z,63.634
2025-09-03T11:40:34.496Z,65.405
2025-09-03T11:40:34.526Z,63.539
2025-09-03T11:40:34.543Z,62.085
2025-09-03T11:40:34.575Z,62.579
2025-09-03T11:40:34.591Z,65.788
2025-09-03T11:40:34.622Z,64.529
2025-09-03T11:40:34.640Z,65.550
2025-09-03T11:40:34.671Z,65.622
2025-09-03T11:40:34.686Z,64.359
2025-09-03T11:40:34.718Z,63.314
2025-09-03T11:40:34.735Z,65.301
2025-09-03T11:40:34.750Z,63.795
2025-09-03T11:40:34.783Z,63.123
2025-09-03T11:40:34.798Z,59.605
2025-09-03T11:40:34.831Z,62.951
2025-09-03T11:40:34.846Z,59.933
2025-09-03T11:40:34.879Z,62.836
2025-09-03T11:40:34.894Z,64.916
2025-09-03T11:40:34.927Z,67.448
2025-09-03T11:40:34.943Z,74.203
2025-09-03T11:40:34.975Z,80.104
2025-09-03T11:40:34.990Z,83.068
2025-09-03T11:40:35.007Z,80.996
2025-09-03T11:40:35.039Z,77.736
2025-09-03T11:40:35.055Z,82.644
2025-09-03T11:40:35.087Z,87.797
2025-09-03T11:40:35.103Z,89.635
2025-09-03T11:40:35.135Z,89.464
2025-09-03T11:40:35.150Z,88.237
2025-09-03T11:40:35.182Z,86.661
2025-09-03T11:40:35.198Z,86.075
2025-09-03T11:40:35.215Z,86.012
2025-09-03T11:40:35.246Z,85.850
2025-09-03T11:40:35.263Z,86.853
2025-09-03T11:40:35.294Z,85.590
2025-09-03T11:40:35.310Z,86.688
2025-09-03T11:40:35.342Z,87.225
2025-09-03T11:40:35.358Z,88.148
2025-09-03T11:40:35.391Z,87.481
2025-09-03T11:40:35.406Z,87.751
2025-09-03T11:40:35.438Z,88.335
2025-09-03T11:40:35.454Z,88.297
2025-09-03T11:40:35.470Z,88.171
2025-09-03T11:40:35.503Z,88.476
2025-09-03T11:40:35.519Z,89.009
2025-09-03T11:40:35.550Z,89.251
2025-09-03T11:40:35.567Z,89.265
2025-09-03T11:40:35.599Z,89.444
2025-09-03T11:40:35.615Z,89.735
2025-09-03T11:40:35.646Z,89.671
2025-09-03T11:40:35.662Z,89.447
2025-09-03T11:40:35.678Z,89.707
2025-09-03T11:40:35.710Z,89.623
2025-09-03T11:40:35.727Z,89.444
2025-09-03T11:40:35.759Z,89.569
2025-09-03T11:40:35.774Z,89.668
2025-09-03T11:40:35.806Z,89.182
2025-09-03T11:40:35.822Z,88.211
2025-09-03T11:40:35.855Z,87.562
2025-09-03T11:40:35.871Z,87.736
2025-09-03T11:40:35.903Z,88.137
2025-09-03T11:40:35.919Z,88.690
2025-09-03T11:40:35.934Z,89.302
2025-09-03T11:40:35.966Z,89.674
2025-09-03T11:40:35.982Z,89.662
2025-09-03T11:40:36.015Z,89.215
2025-09-03T11:40:36.031Z,89.197
2025-09-03T11:40:36.062Z,89.225
2025-09-03T11:40:36.078Z,89.546
2025-09-03T11:40:36.110Z,89.106
2025-09-03T11:40:36.127Z,88.804
2025-09-03T11:40:36.158Z,88.863
2025-09-03T11:40:36.175Z,88.911
2025-09-03T11:40:36.191Z,88.852
2025-09-03T11:40:36.222Z,90.035
2025-09-03T11:40:36.239Z,89.710
2025-09-03T11:40:36.271Z,87.561
2025-09-03T11:40:36.286Z,83.811
2025-09-03T11:40:36.318Z,78.483
2025-09-03T11:40:36.334Z,75.518
2025-09-03T11:40:36.366Z,86.988
2025-09-03T11:40:36.384Z,90.909
2025-09-03T11:40:36.399Z,90.975
2025-09-03T11:40:36.430Z,91.636
2025-09-03T11:40:36.447Z,91.061
2025-09-03T11:40:36.478Z,91.055
2025-09-03T11:40:36.495Z,90.937
2025-09-03T11:40:36.527Z,90.288
2025-09-03T11:40:36.543Z,90.507
2025-09-03T11:40:36.575Z,91.122
2025-09-03T11:40:36.590Z,91.553
2025-09-03T11:40:36.623Z,90.999
2025-09-03T11:40:36.640Z,89.628
2025-09-03T11:40:36.655Z,89.650
2025-09-03T11:40:36.687Z,90.362
2025-09-03T11:40:36.702Z,91.062
2025-09-03T11:40:36.734Z,90.865
2025-09-03T11:40:36.751Z,91.171
2025-09-03T11:40:36.782Z,91.758
2025-09-03T11:40:36.799Z,92.298
2025-09-03T11:40:36.831Z,92.745
2025-09-03T11:40:36.847Z,92.272
2025-09-03T11:40:36.879Z,92.075
2025-09-03T11:40:36.894Z,91.799
2025-09-03T11:40:36.911Z,92.001
2025-09-03T11:40:36.943Z,89.507
2025-09-03T11:40:36.958Z,81.316
2025-09-03T11:40:36.991Z,80.607
2025-09-03T11:40:37.006Z,80.973
2025-09-03T11:40:37.038Z,80.928
2025-09-03T11:40:37.055Z,81.505
2025-09-03T11:40:37.088Z,82.372
2025-09-03T11:40:37.102Z,81.798
2025-09-03T11:40:37.118Z,81.918
2025-09-03T11:40:37.150Z,82.197
2025-09-03T11:40:37.166Z,80.984
2025-09-03T11:40:37.198Z,80.195
2025-09-03T11:40:37.214Z,81.165
2025-09-03T11:40:37.247Z,81.272
2025-09-03T11:40:37.264Z,81.640
2025-09-03T11:40:37.295Z,89.827
2025-09-03T11:40:37.311Z,89.691
2025-09-03T11:40:37.344Z,90.501
2025-09-03T11:40:37.359Z,90.264
2025-09-03T11:40:37.375Z,90.463
2025-09-03T11:40:37.406Z,90.467
2025-09-03T11:40:37.422Z,89.473
2025-09-03T11:40:37.456Z,90.261
2025-09-03T11:40:37.471Z,89.539
2025-09-03T11:40:37.503Z,89.962
2025-09-03T11:40:37.520Z,89.619
2025-09-03T11:40:37.551Z,91.419
2025-09-03T11:40:37.566Z,92.841
2025-09-03T11:40:37.583Z,92.630
2025-09-03T11:40:37.615Z,91.724
2025-09-03T11:40:37.631Z,90.777
2025-09-03T11:40:37.662Z,90.101
2025-09-03T11:40:37.679Z,89.792
2025-09-03T11:40:37.711Z,89.570
2025-09-03T11:40:37.726Z,88.941
2025-09-03T11:40:37.758Z,89.230
2025-09-03T11:40:37.775Z,88.743
2025-09-03T11:40:37.806Z,88.164
2025-09-03T11:40:37.822Z,86.867
2025-09-03T11:40:37.838Z,87.056
2025-09-03T11:40:37.872Z,86.676
2025-09-03T11:40:37.886Z,86.200
2025-09-03T11:40:37.919Z,86.689
2025-09-03T11:40:37.935Z,86.793
2025-09-03T11:40:37.966Z,86.156
2025-09-03T11:40:37.982Z,86.557
2025-09-03T11:40:38.015Z,87.312
2025-09-03T11:40:38.031Z,87.397
2025-09-03T11:40:38.062Z,87.041
2025-09-03T11:40:38.079Z,87.118
2025-09-03T11:40:38.096Z,82.897
2025-09-03T11:40:38.127Z,78.656
2025-09-03T11:40:38.143Z,72.084
2025-09-03T11:40:38.175Z,74.750
2025-09-03T11:40:38.190Z,74.600
2025-09-03T11:40:38.222Z,73.060
2025-09-03T11:40:38.238Z,65.963
2025-09-03T11:40:38.271Z,77.027
2025-09-03T11:40:38.287Z,79.549
2025-09-03T11:40:38.303Z,81.431
2025-09-03T11:40:38.335Z,81.431
2025-09-03T11:40:38.351Z,79.186
2025-09-03T11:40:38.383Z,79.060
2025-09-03T11:40:38.399Z,74.344
2025-09-03T11:40:38.431Z,74.556
2025-09-03T11:40:38.447Z,74.336
2025-09-03T11:40:38.478Z,76.172
2025-09-03T11:40:38.496Z,73.414
2025-09-03T11:40:38.527Z,66.856
2025-09-03T11:40:38.544Z,70.371
2025-09-03T11:40:38.558Z,74.186
2025-09-03T11:40:38.591Z,65.711
2025-09-03T11:40:38.607Z,69.974
2025-09-03T11:40:38.638Z,79.468
2025-09-03T11:40:38.656Z,80.872
2025-09-03T11:40:38.686Z,81.727
2025-09-03T11:40:38.703Z,81.431
2025-09-03T11:40:38.735Z,80.473
2025-09-03T11:40:38.751Z,79.518
2025-09-03T11:40:38.782Z,80.401
2025-09-03T11:40:38.798Z,79.749
2025-09-03T11:40:38.815Z,80.439
2025-09-03T11:40:38.847Z,79.612
2025-09-03T11:40:38.862Z,80.081
2025-09-03T11:40:38.895Z,80.257
2025-09-03T11:40:38.910Z,80.234
2025-09-03T11:40:38.943Z,81.271
2025-09-03T11:40:38.958Z,82.277
2025-09-03T11:40:38.991Z,80.549
2025-09-03T11:40:39.006Z,80.357
2025-09-03T11:40:39.023Z,81.332
2025-09-03T11:40:39.054Z,81.139
2025-09-03T11:40:39.071Z,80.595
2025-09-03T11:40:39.103Z,79.586
2025-09-03T11:40:39.119Z,79.272
2025-09-03T11:40:39.151Z,80.236
2025-09-03T11:40:39.166Z,81.368
2025-09-03T11:40:39.199Z,82.294
2025-09-03T11:40:39.214Z,82.545
2025-09-03T11:40:39.246Z,83.571
2025-09-03T11:40:39.262Z,82.776
2025-09-03T11:40:39.278Z,81.741
2025-09-03T11:40:39.310Z,81.281
2025-09-03T11:40:39.327Z,81.548
2025-09-03T11:40:39.358Z,81.126
2025-09-03T11:40:39.375Z,80.848
2025-09-03T11:40:39.406Z,81.084
2025-09-03T11:40:39.423Z,80.475
2025-09-03T11:40:39.455Z,78.910
2025-09-03T11:40:39.470Z,78.428
2025-09-03T11:40:39.503Z,78.842
2025-09-03T11:40:39.518Z,78.369
2025-09-03T11:40:39.536Z,78.084
2025-09-03T11:40:39.566Z,77.700
2025-09-03T11:40:39.583Z,78.363
2025-09-03T11:40:39.615Z,77.773
2025-09-03T11:40:39.632Z,77.285
2025-09-03T11:40:39.664Z,76.882
2025-09-03T11:40:39.678Z,74.359
2025-09-03T11:40:39.710Z,70.588
2025-09-03T11:40:39.727Z,66.191
2025-09-03T11:40:39.743Z,63.360
2025-09-03T11:40:39.774Z,68.443
2025-09-03T11:40:39.791Z,64.815
2025-09-03T11:40:39.823Z,62.195
2025-09-03T11:40:39.839Z,63.414
2025-09-03T11:40:39.871Z,60.454
2025-09-03T11:40:39.887Z,62.249
2025-09-03T11:40:39.920Z,61.706
2025-09-03T11:40:39.935Z,61.856
2025-09-03T11:40:39.966Z,63.073
2025-09-03T11:40:39.983Z,62.954
2025-09-03T11:40:39.998Z,63.522
2025-09-03T11:40:40.030Z,64.102
2025-09-03T11:40:40.047Z,61.532
